#
# AEG Box Test Suite by I. D. Flintoft, L. Dawson, J. F. Dawson and A. C. Marvin is 
# licensed under a Creative Commons Attribution 4.0 International License.
# Based on a work at https://bitbucket.org/uoyaeg/aegboxts.
#
# If you use or make derivatives of the test suite please attribute the original
# work to I. D. Flintoft, L. Dawson, J. F. Dawson and A. C. Marvin, Applied
# Electromagnetics Group, Department of Electronics, University of York, UK.
#
#    f (MHz)   A (dB m^2) 
    1.095e+09     -92.4563
  1.09531e+09     -94.2446
  1.09562e+09     -94.0716
  1.09594e+09     -92.6623
  1.09625e+09     -93.6809
  1.09656e+09     -93.4297
  1.09688e+09     -92.5239
  1.09719e+09     -94.3173
   1.0975e+09     -93.4737
  1.09781e+09     -91.2179
  1.09812e+09      -92.733
  1.09844e+09     -92.3978
  1.09875e+09     -96.0309
  1.09906e+09     -92.8166
  1.09938e+09     -93.0569
  1.09969e+09     -93.4814
      1.1e+09     -92.0687
  1.10031e+09       -92.23
  1.10062e+09     -93.6101
  1.10094e+09     -92.9656
  1.10125e+09     -93.5101
  1.10156e+09     -93.8536
  1.10188e+09     -92.9901
  1.10219e+09     -92.4492
   1.1025e+09     -93.7237
  1.10281e+09     -94.1409
  1.10312e+09     -94.0497
  1.10344e+09     -93.0617
  1.10375e+09     -93.4553
  1.10406e+09     -94.4209
  1.10438e+09     -94.9834
  1.10469e+09     -93.1452
    1.105e+09     -95.9457
  1.10531e+09     -94.6532
  1.10562e+09     -94.3583
  1.10594e+09     -91.8005
  1.10625e+09     -94.1728
  1.10656e+09     -91.1177
  1.10688e+09     -93.2824
  1.10719e+09     -92.2669
   1.1075e+09     -91.3121
  1.10781e+09     -91.9893
  1.10812e+09     -91.0602
  1.10844e+09     -90.9688
  1.10875e+09     -91.2741
  1.10906e+09     -92.6085
  1.10938e+09     -91.7154
  1.10969e+09     -89.4545
     1.11e+09     -90.2991
  1.11031e+09     -91.6259
  1.11062e+09     -90.7339
  1.11094e+09     -89.6356
  1.11125e+09     -89.6314
  1.11156e+09     -90.5329
  1.11188e+09     -90.5527
  1.11219e+09     -89.8784
   1.1125e+09      -89.608
  1.11281e+09     -89.8745
  1.11312e+09     -89.1053
  1.11344e+09     -88.8556
  1.11375e+09     -89.7507
  1.11406e+09     -88.4446
  1.11438e+09     -89.0992
  1.11469e+09     -89.0366
    1.115e+09     -89.1708
  1.11531e+09     -88.5421
  1.11562e+09     -89.2026
  1.11594e+09     -89.4617
  1.11625e+09     -89.7461
  1.11656e+09     -89.3021
  1.11688e+09     -89.9829
  1.11719e+09     -89.3562
   1.1175e+09     -90.0109
  1.11781e+09     -90.1075
  1.11812e+09     -89.1253
  1.11844e+09     -89.3512
  1.11875e+09     -89.1485
  1.11906e+09     -90.0158
  1.11938e+09     -89.7396
  1.11969e+09     -89.3747
     1.12e+09     -89.7341
  1.12031e+09     -90.4445
  1.12062e+09     -90.0648
  1.12094e+09     -90.0424
  1.12125e+09     -90.7511
  1.12156e+09     -90.4403
  1.12188e+09     -89.0299
  1.12219e+09     -89.5075
   1.1225e+09     -88.7907
  1.12281e+09     -89.3702
  1.12312e+09      -88.723
  1.12344e+09     -87.9324
  1.12375e+09     -89.0774
  1.12406e+09     -88.0843
  1.12438e+09     -87.7721
  1.12469e+09      -86.859
    1.125e+09     -88.4432
  1.12531e+09     -87.4389
  1.12562e+09     -88.0779
  1.12594e+09     -87.7826
  1.12625e+09     -87.0285
  1.12656e+09     -87.1495
  1.12688e+09     -87.6822
  1.12719e+09     -86.0746
   1.1275e+09      -87.027
  1.12781e+09     -86.8631
  1.12812e+09     -86.5942
  1.12844e+09     -87.1923
  1.12875e+09     -86.2736
  1.12906e+09     -86.5414
  1.12938e+09     -86.5127
  1.12969e+09     -86.5918
     1.13e+09     -86.2706
  1.13031e+09     -87.2552
  1.13062e+09     -86.0463
  1.13094e+09     -85.9689
  1.13125e+09     -86.9642
  1.13156e+09      -87.368
  1.13188e+09     -87.3363
  1.13219e+09     -86.3967
   1.1325e+09     -86.2324
  1.13281e+09     -86.7849
  1.13312e+09     -86.3796
  1.13344e+09     -86.2813
  1.13375e+09     -85.9424
  1.13406e+09     -85.8048
  1.13438e+09     -86.7905
  1.13469e+09     -86.9143
    1.135e+09     -86.4489
  1.13531e+09     -87.1663
  1.13562e+09     -86.6382
  1.13594e+09     -86.3066
  1.13625e+09     -87.0591
  1.13656e+09      -88.171
  1.13688e+09     -87.2998
  1.13719e+09     -87.8309
   1.1375e+09     -87.3069
  1.13781e+09      -86.836
  1.13812e+09     -87.1425
  1.13844e+09     -87.8469
  1.13875e+09     -87.4553
  1.13906e+09     -88.1125
  1.13938e+09     -88.1781
  1.13969e+09     -87.6755
     1.14e+09     -86.6285
  1.14031e+09     -87.8905
  1.14062e+09     -87.4324
  1.14094e+09     -86.1838
  1.14125e+09     -87.1743
  1.14156e+09     -86.9726
  1.14188e+09       -87.35
  1.14219e+09     -87.7061
   1.1425e+09     -86.2923
  1.14281e+09     -86.7074
  1.14312e+09     -86.0755
  1.14344e+09     -86.7698
  1.14375e+09     -85.9695
  1.14406e+09     -85.3705
  1.14438e+09      -85.542
  1.14469e+09     -85.0755
    1.145e+09     -86.2355
  1.14531e+09     -86.3989
  1.14562e+09     -86.2307
  1.14594e+09     -86.3106
  1.14625e+09     -87.8721
  1.14656e+09     -88.1551
  1.14688e+09     -87.6392
  1.14719e+09     -87.7662
   1.1475e+09     -88.7475
  1.14781e+09     -87.7258
  1.14812e+09     -88.9341
  1.14844e+09     -88.0795
  1.14875e+09     -87.3508
  1.14906e+09     -89.0569
  1.14938e+09     -89.9779
  1.14969e+09     -88.3304
     1.15e+09     -89.2042
  1.15031e+09     -89.5808
  1.15062e+09     -89.7624
  1.15094e+09     -90.2677
  1.15125e+09     -89.4132
  1.15156e+09     -90.2841
  1.15188e+09     -90.7129
  1.15219e+09     -90.1608
   1.1525e+09     -90.7338
  1.15281e+09     -89.8477
  1.15312e+09     -91.9386
  1.15344e+09     -90.6501
  1.15375e+09     -90.8315
  1.15406e+09      -90.739
  1.15438e+09     -91.6307
  1.15469e+09     -90.0152
    1.155e+09     -92.4641
  1.15531e+09     -94.5761
  1.15562e+09     -100.581
  1.15594e+09     -104.221
  1.15625e+09     -93.0598
  1.15656e+09     -91.0735
  1.15688e+09     -89.4777
  1.15719e+09     -89.1437
   1.1575e+09      -89.564
  1.15781e+09     -88.5726
  1.15812e+09      -89.269
  1.15844e+09     -88.4893
  1.15875e+09     -87.2636
  1.15906e+09      -87.962
  1.15938e+09      -87.269
  1.15969e+09     -87.7312
     1.16e+09       -86.33
  1.16031e+09     -87.1102
  1.16062e+09     -86.6117
  1.16094e+09     -86.3526
  1.16125e+09      -85.978
  1.16156e+09     -86.1719
  1.16188e+09     -85.9562
  1.16219e+09      -86.889
   1.1625e+09     -85.9962
  1.16281e+09     -85.4906
  1.16312e+09     -86.1035
  1.16344e+09     -86.7913
  1.16375e+09     -86.2971
  1.16406e+09     -86.4417
  1.16438e+09     -86.1428
  1.16469e+09      -85.935
    1.165e+09     -86.3286
  1.16531e+09     -85.8445
  1.16562e+09     -85.6064
  1.16594e+09     -87.1825
  1.16625e+09     -87.0629
  1.16656e+09     -86.3085
  1.16688e+09     -86.7689
  1.16719e+09     -85.7401
   1.1675e+09     -85.9605
