#
# This work is licensed under the Creative Commons 
# Attribution-NoDerivatives 4.0 International License. 
# To view a copy of this license, visit 
# http://creativecommons.org/licenses/by-nd/4.0/.
#
#     f (MHz)   A (dB m^2) 
  1.04406e+09     -102.975
  1.04438e+09     -111.256
  1.04469e+09      -113.05
    1.045e+09     -109.823
  1.04531e+09     -106.217
  1.04562e+09     -120.737
  1.04594e+09     -110.541
  1.04625e+09     -108.858
  1.04656e+09     -107.084
  1.04688e+09     -113.974
  1.04719e+09     -104.483
   1.0475e+09     -116.273
  1.04781e+09     -117.701
  1.04812e+09     -115.335
  1.04844e+09     -103.473
  1.04875e+09     -108.416
  1.04906e+09     -105.764
  1.04938e+09     -105.207
  1.04969e+09     -103.115
     1.05e+09     -107.776
  1.05031e+09     -107.284
  1.05062e+09     -106.918
  1.05094e+09     -109.371
  1.05125e+09     -101.821
  1.05156e+09     -100.238
  1.05188e+09      -102.02
  1.05219e+09     -100.846
   1.0525e+09     -103.139
  1.05281e+09     -97.6976
  1.05312e+09     -99.5997
  1.05344e+09     -96.8317
  1.05375e+09     -94.3786
  1.05406e+09     -94.0858
  1.05438e+09     -87.3191
  1.05469e+09     -87.2581
    1.055e+09     -90.1925
  1.05531e+09     -77.3671
  1.05562e+09     -80.0864
  1.05594e+09     -86.8199
  1.05625e+09     -91.2974
  1.05656e+09     -91.5618
  1.05688e+09     -94.7139
  1.05719e+09       -97.42
   1.0575e+09     -97.5526
  1.05781e+09     -95.7858
  1.05812e+09     -96.2269
  1.05844e+09     -96.7247
  1.05875e+09     -99.0156
  1.05906e+09     -98.9627
  1.05938e+09     -100.095
  1.05969e+09     -98.6939
     1.06e+09     -98.5495
  1.06031e+09     -100.329
  1.06062e+09     -98.3591
  1.06094e+09     -97.1602
  1.06125e+09     -101.697
  1.06156e+09     -99.8523
  1.06188e+09     -99.2404
  1.06219e+09     -97.1004
   1.0625e+09     -97.3127
  1.06281e+09     -97.0881
  1.06312e+09     -97.8596
  1.06344e+09      -106.34
  1.06375e+09     -95.7635
  1.06406e+09     -99.5199
  1.06438e+09     -96.6408
  1.06469e+09     -97.1386
    1.065e+09     -99.7807
  1.06531e+09     -97.4778
  1.06562e+09     -101.125
  1.06594e+09      -100.78
  1.06625e+09      -97.312
  1.06656e+09      -101.61
  1.06688e+09     -104.076
  1.06719e+09     -107.112
   1.0675e+09     -99.8669
  1.06781e+09     -105.981
  1.06812e+09     -103.505
  1.06844e+09     -110.783
  1.06875e+09     -97.9931
  1.06906e+09     -107.903
  1.06938e+09     -112.312
  1.06969e+09     -111.882
     1.07e+09     -111.453
  1.07031e+09     -103.205
  1.07062e+09     -109.973
  1.07094e+09     -96.2186
  1.07125e+09     -93.6028
  1.07156e+09     -85.7548
  1.07188e+09     -70.6877
  1.07219e+09       -81.19
   1.0725e+09       -88.06
  1.07281e+09     -90.6373
  1.07312e+09     -94.4757
  1.07344e+09     -95.1297
  1.07375e+09     -97.4728
  1.07406e+09      -95.122
  1.07438e+09     -94.5304
  1.07469e+09     -95.9697
    1.075e+09     -96.8871
  1.07531e+09     -95.8372
  1.07562e+09     -98.0167
  1.07594e+09     -96.5092
  1.07625e+09      -96.523
  1.07656e+09     -98.8155
  1.07688e+09     -100.267
  1.07719e+09     -95.6612
   1.0775e+09     -95.6002
  1.07781e+09     -99.0866
  1.07812e+09     -98.0033
  1.07844e+09     -95.5469
  1.07875e+09     -95.6006
  1.07906e+09     -98.3941
  1.07938e+09      -95.816
  1.07969e+09     -96.6278
     1.08e+09     -97.0984
  1.08031e+09     -98.3367
  1.08062e+09     -101.227
  1.08094e+09     -99.4873
  1.08125e+09     -97.9707
  1.08156e+09     -97.6422
  1.08188e+09      -104.13
  1.08219e+09     -99.3694
   1.0825e+09     -101.012
  1.08281e+09     -104.253
  1.08312e+09     -101.029
  1.08344e+09     -100.822
  1.08375e+09     -100.304
  1.08406e+09     -103.884
  1.08438e+09     -101.821
  1.08469e+09     -99.6068
    1.085e+09      -108.99
  1.08531e+09       -106.7
  1.08562e+09     -105.542
  1.08594e+09     -102.837
  1.08625e+09     -106.617
  1.08656e+09     -107.819
  1.08688e+09     -105.012
  1.08719e+09     -105.114
   1.0875e+09     -116.048
  1.08781e+09     -111.893
  1.08812e+09     -108.164
  1.08844e+09     -105.614
  1.08875e+09     -108.021
  1.08906e+09     -109.574
  1.08938e+09     -116.845
  1.08969e+09     -113.575
     1.09e+09     -117.633
  1.09031e+09     -114.503
  1.09062e+09     -115.102
  1.09094e+09     -106.694
  1.09125e+09     -108.277
  1.09156e+09     -103.913
  1.09188e+09     -101.858
  1.09219e+09     -101.868
   1.0925e+09     -106.144
  1.09281e+09     -107.977
  1.09312e+09     -101.538
  1.09344e+09     -100.517
  1.09375e+09     -107.566
  1.09406e+09     -105.491
  1.09438e+09     -105.307
  1.09469e+09     -107.481
    1.095e+09     -114.781
  1.09531e+09     -107.965
  1.09562e+09     -102.366
  1.09594e+09     -103.565
  1.09625e+09     -101.104
  1.09656e+09     -97.1589
  1.09688e+09     -100.619
  1.09719e+09      -99.789
   1.0975e+09     -104.402
  1.09781e+09     -102.452
  1.09812e+09     -102.088
  1.09844e+09     -102.576
  1.09875e+09     -99.7113
  1.09906e+09      -100.92
  1.09938e+09     -102.176
  1.09969e+09     -106.842
      1.1e+09     -105.174
  1.10031e+09     -99.0887
  1.10062e+09     -99.9257
  1.10094e+09      -101.45
  1.10125e+09     -97.9678
  1.10156e+09     -99.3713
  1.10188e+09     -106.651
  1.10219e+09     -104.355
   1.1025e+09     -100.354
  1.10281e+09      -103.26
  1.10312e+09     -100.629
  1.10344e+09     -102.889
  1.10375e+09     -104.918
  1.10406e+09      -103.12
  1.10438e+09     -103.544
  1.10469e+09     -100.719
    1.105e+09      -109.08
  1.10531e+09     -105.622
  1.10562e+09     -105.103
  1.10594e+09     -101.177
  1.10625e+09     -102.333
  1.10656e+09     -97.8452
  1.10688e+09      -103.28
  1.10719e+09     -101.059
   1.1075e+09     -101.355
  1.10781e+09     -100.844
  1.10812e+09     -101.596
  1.10844e+09     -102.756
  1.10875e+09     -101.003
  1.10906e+09     -99.4737
  1.10938e+09     -100.269
  1.10969e+09       -100.7
     1.11e+09     -100.412
  1.11031e+09      -97.484
  1.11062e+09     -97.5153
  1.11094e+09     -98.4764
  1.11125e+09     -101.865
  1.11156e+09     -96.2364
  1.11188e+09     -98.2919
  1.11219e+09     -97.3778
   1.1125e+09     -95.6339
  1.11281e+09       -95.77
  1.11312e+09     -97.1602
  1.11344e+09     -95.1809
  1.11375e+09     -95.5576
  1.11406e+09      -97.491
  1.11438e+09     -97.5748
  1.11469e+09     -96.3893
    1.115e+09     -96.0094
  1.11531e+09     -97.5127
  1.11562e+09     -94.3551
  1.11594e+09     -97.2667
  1.11625e+09     -100.123
  1.11656e+09     -95.1234
  1.11688e+09     -98.4598
  1.11719e+09     -98.1615
   1.1175e+09     -98.6456
  1.11781e+09     -96.9623
  1.11812e+09     -98.4004
  1.11844e+09     -98.6935
  1.11875e+09     -97.9017
  1.11906e+09     -99.4646
  1.11938e+09     -99.0592
  1.11969e+09     -102.503
     1.12e+09     -99.6438
  1.12031e+09     -100.859
  1.12062e+09     -99.4333
  1.12094e+09     -100.499
  1.12125e+09     -98.6975
  1.12156e+09     -102.378
  1.12188e+09     -99.0167
  1.12219e+09     -100.443
   1.1225e+09       -101.9
  1.12281e+09     -100.454
  1.12312e+09     -100.175
  1.12344e+09     -98.9515
  1.12375e+09     -100.771
  1.12406e+09      -99.773
  1.12438e+09     -99.8022
  1.12469e+09     -102.327
    1.125e+09     -96.9723
  1.12531e+09     -100.134
  1.12562e+09     -98.8006
  1.12594e+09     -99.9872
  1.12625e+09     -97.1277
  1.12656e+09      -99.308
  1.12688e+09     -98.9352
  1.12719e+09     -96.9167
   1.1275e+09      -98.289
  1.12781e+09     -96.9367
  1.12812e+09     -98.5777
  1.12844e+09     -97.6839
  1.12875e+09     -100.757
  1.12906e+09     -97.7591
  1.12938e+09     -96.6332
  1.12969e+09     -97.1504
     1.13e+09     -99.2531
  1.13031e+09     -98.1502
  1.13062e+09     -100.141
  1.13094e+09      -98.753
  1.13125e+09     -100.638
  1.13156e+09     -100.602
  1.13188e+09     -102.501
  1.13219e+09     -97.2493
   1.1325e+09     -98.8263
  1.13281e+09     -101.504
  1.13312e+09     -99.0948
  1.13344e+09     -101.303
  1.13375e+09     -100.783
  1.13406e+09     -105.921
  1.13438e+09     -104.847
  1.13469e+09      -100.87
    1.135e+09     -104.575
  1.13531e+09     -101.774
  1.13562e+09     -109.685
  1.13594e+09     -105.916
  1.13625e+09     -109.679
  1.13656e+09     -103.402
  1.13688e+09     -110.183
  1.13719e+09     -109.433
   1.1375e+09     -119.945
  1.13781e+09     -111.298
  1.13812e+09     -102.587
  1.13844e+09     -94.0855
  1.13875e+09     -86.5729
  1.13906e+09     -79.7916
  1.13938e+09     -86.0367
  1.13969e+09     -87.8373
     1.14e+09     -84.6829
  1.14031e+09     -80.7628
  1.14062e+09     -85.0238
  1.14094e+09     -91.5645
  1.14125e+09     -94.0728
  1.14156e+09     -94.6961
  1.14188e+09     -95.2146
  1.14219e+09     -96.1536
   1.1425e+09     -98.5094
  1.14281e+09     -98.5609
  1.14312e+09     -95.6302
  1.14344e+09     -97.2939
  1.14375e+09     -96.4945
  1.14406e+09     -101.072
  1.14438e+09     -97.5286
  1.14469e+09     -96.8421
    1.145e+09     -98.4608
  1.14531e+09     -96.7014
  1.14562e+09     -97.0385
  1.14594e+09     -98.1022
  1.14625e+09      -96.243
  1.14656e+09     -96.9297
  1.14688e+09     -97.3752
  1.14719e+09     -95.0234
   1.1475e+09     -95.0615
  1.14781e+09     -94.1356
  1.14812e+09     -97.5455
  1.14844e+09     -96.5616
  1.14875e+09     -94.1512
  1.14906e+09     -95.4081
  1.14938e+09        -94.4
  1.14969e+09     -94.1509
     1.15e+09     -97.5762
  1.15031e+09     -94.5383
  1.15062e+09     -93.9495
  1.15094e+09     -94.5212
  1.15125e+09     -93.2106
  1.15156e+09     -94.1724
  1.15188e+09     -94.4377
  1.15219e+09     -93.9347
   1.1525e+09     -90.8862
  1.15281e+09     -87.3746
  1.15312e+09     -100.624
  1.15344e+09     -97.0124
  1.15375e+09     -98.7341
  1.15406e+09     -94.7411
  1.15438e+09     -98.4297
  1.15469e+09     -98.0997
    1.155e+09     -94.1909
  1.15531e+09     -95.8606
  1.15562e+09     -97.0054
  1.15594e+09     -100.971
  1.15625e+09     -92.7511
  1.15656e+09     -95.9751
  1.15688e+09     -92.1128
  1.15719e+09     -95.7527
   1.1575e+09     -94.1955
  1.15781e+09     -93.5704
  1.15812e+09       -93.42
  1.15844e+09     -93.7819
  1.15875e+09     -92.3226
  1.15906e+09     -91.2278
  1.15938e+09     -90.9928
  1.15969e+09     -90.3867
     1.16e+09     -89.8113
  1.16031e+09     -90.2431
  1.16062e+09     -90.4196
  1.16094e+09     -86.1357
  1.16125e+09     -87.5426
  1.16156e+09     -87.6281
  1.16188e+09     -86.9924
  1.16219e+09     -87.4971
   1.1625e+09     -86.1207
  1.16281e+09     -84.8064
  1.16312e+09     -85.0828
  1.16344e+09     -83.6424
  1.16375e+09     -82.0877
  1.16406e+09     -75.9064
  1.16438e+09     -91.0344
  1.16469e+09     -84.0195
    1.165e+09     -82.2468
  1.16531e+09     -80.8078
  1.16562e+09     -78.6061
  1.16594e+09     -76.0314
  1.16625e+09     -73.1849
  1.16656e+09     -67.9693
  1.16688e+09     -58.9265
  1.16719e+09     -65.3304
   1.1675e+09     -71.9167
  1.16781e+09     -75.9142
  1.16812e+09     -78.5596
  1.16844e+09     -80.7453
  1.16875e+09     -82.5267
  1.16906e+09     -83.5763
  1.16938e+09     -84.7743
  1.16969e+09     -85.8338
     1.17e+09     -86.9591
  1.17031e+09     -88.1423
  1.17062e+09     -88.5024
  1.17094e+09     -90.0014
  1.17125e+09     -89.5161
  1.17156e+09      -89.882
  1.17188e+09     -91.0342
  1.17219e+09     -90.6393
   1.1725e+09     -90.6822
  1.17281e+09     -92.7771
  1.17312e+09     -92.4915
  1.17344e+09     -92.3881
  1.17375e+09     -92.2767
  1.17406e+09     -92.6948
  1.17438e+09     -92.7441
  1.17469e+09     -95.7723
    1.175e+09     -93.8987
  1.17531e+09     -94.9054
  1.17562e+09     -96.5383
  1.17594e+09      -94.327
  1.17625e+09      -95.149
  1.17656e+09     -95.2474
  1.17688e+09     -94.9849
  1.17719e+09     -96.8115
   1.1775e+09     -95.9938
  1.17781e+09     -94.5153
  1.17812e+09     -97.1632
  1.17844e+09     -97.3519
  1.17875e+09     -96.5505
  1.17906e+09     -97.3366
  1.17938e+09     -95.5898
  1.17969e+09     -97.0531
     1.18e+09     -98.7386
  1.18031e+09     -98.6186
  1.18062e+09     -98.7365
  1.18094e+09     -100.297
  1.18125e+09     -100.951
  1.18156e+09     -100.217
  1.18188e+09     -101.605
  1.18219e+09     -104.489
   1.1825e+09     -96.1774
  1.18281e+09     -100.673
  1.18312e+09     -104.154
  1.18344e+09     -104.238
  1.18375e+09     -104.534
  1.18406e+09     -112.387
  1.18438e+09     -101.727
  1.18469e+09     -102.337
    1.185e+09     -102.284
  1.18531e+09     -101.423
  1.18562e+09     -99.3856
  1.18594e+09     -100.597
  1.18625e+09     -101.453
  1.18656e+09      -100.83
  1.18688e+09      -100.45
  1.18719e+09     -99.3488
   1.1875e+09     -100.814
  1.18781e+09     -96.9819
  1.18812e+09     -101.002
  1.18844e+09     -98.6011
  1.18875e+09     -96.8184
  1.18906e+09     -96.0964
  1.18938e+09     -96.1859
  1.18969e+09     -94.8457
     1.19e+09     -90.9502
  1.19031e+09     -82.8425
  1.19062e+09     -104.983
  1.19094e+09     -103.423
  1.19125e+09      -101.64
  1.19156e+09     -100.847
  1.19188e+09     -106.247
  1.19219e+09     -104.926
   1.1925e+09     -99.3392
  1.19281e+09     -99.7507
  1.19312e+09      -102.16
  1.19344e+09     -101.086
  1.19375e+09      -102.59
  1.19406e+09     -106.842
  1.19438e+09     -103.486
  1.19469e+09     -109.644
    1.195e+09     -104.858
  1.19531e+09     -118.166
  1.19562e+09     -107.752
  1.19594e+09     -103.294
  1.19625e+09     -115.556
  1.19656e+09     -111.734
  1.19688e+09     -111.539
  1.19719e+09     -112.652
   1.1975e+09     -111.113
  1.19781e+09     -106.283
  1.19812e+09     -106.697
  1.19844e+09     -119.051
  1.19875e+09     -101.792
  1.19906e+09     -101.777
  1.19938e+09     -113.911
  1.19969e+09     -100.504
      1.2e+09     -99.5226
  1.20031e+09     -102.128
  1.20062e+09     -99.7615
  1.20094e+09     -103.871
  1.20125e+09     -102.631
  1.20156e+09      -107.03
  1.20188e+09     -103.493
  1.20219e+09      -100.54
   1.2025e+09     -100.509
  1.20281e+09      -100.78
  1.20312e+09     -102.903
  1.20344e+09     -103.239
  1.20375e+09     -99.4517
  1.20406e+09     -102.584
  1.20438e+09     -98.6185
  1.20469e+09      -104.81
    1.205e+09     -107.943
  1.20531e+09      -101.75
  1.20562e+09     -102.183
  1.20594e+09     -102.161
  1.20625e+09      -107.33
  1.20656e+09     -105.991
  1.20688e+09     -105.745
  1.20719e+09      -105.88
   1.2075e+09     -102.575
  1.20781e+09     -103.511
  1.20812e+09     -107.303
  1.20844e+09     -119.895
  1.20875e+09     -102.349
  1.20906e+09     -104.682
  1.20938e+09     -117.466
  1.20969e+09     -109.138
     1.21e+09     -113.234
  1.21031e+09     -108.859
  1.21062e+09     -103.706
  1.21094e+09     -102.307
  1.21125e+09     -103.648
  1.21156e+09     -103.297
  1.21188e+09      -106.52
  1.21219e+09     -101.456
   1.2125e+09     -100.713
  1.21281e+09     -101.419
  1.21312e+09     -99.5569
  1.21344e+09     -98.3468
  1.21375e+09     -98.9417
  1.21406e+09     -102.866
  1.21438e+09     -99.5127
  1.21469e+09     -97.5532
    1.215e+09     -99.5866
  1.21531e+09     -99.6652
  1.21562e+09     -95.6187
  1.21594e+09     -96.8555
  1.21625e+09     -95.2387
  1.21656e+09     -96.1206
  1.21688e+09      -93.174
  1.21719e+09      -91.697
   1.2175e+09     -88.4885
  1.21781e+09     -81.7898
  1.21812e+09     -71.5009
  1.21844e+09     -86.6867
  1.21875e+09     -93.0487
  1.21906e+09     -97.9063
  1.21938e+09     -101.207
  1.21969e+09     -102.418
     1.22e+09     -104.511
  1.22031e+09     -106.517
  1.22062e+09     -109.877
  1.22094e+09     -107.443
  1.22125e+09     -106.934
  1.22156e+09     -108.478
  1.22188e+09     -105.736
  1.22219e+09     -100.973
   1.2225e+09     -119.072
  1.22281e+09     -106.424
  1.22312e+09     -103.063
  1.22344e+09     -106.922
  1.22375e+09     -109.951
  1.22406e+09      -105.56
  1.22438e+09     -102.466
  1.22469e+09     -108.718
    1.225e+09     -106.435
  1.22531e+09     -106.051
  1.22562e+09     -102.658
  1.22594e+09      -105.57
  1.22625e+09     -104.014
  1.22656e+09     -104.005
  1.22688e+09     -101.108
  1.22719e+09     -108.401
   1.2275e+09     -99.0149
  1.22781e+09     -106.951
  1.22812e+09     -103.429
  1.22844e+09     -102.261
  1.22875e+09     -108.074
  1.22906e+09     -100.816
  1.22938e+09     -106.917
  1.22969e+09     -108.158
     1.23e+09     -105.233
  1.23031e+09     -103.574
  1.23062e+09     -104.475
  1.23094e+09     -114.707
  1.23125e+09     -109.635
  1.23156e+09     -108.279
  1.23188e+09       -109.1
  1.23219e+09     -110.443
   1.2325e+09     -105.447
  1.23281e+09      -115.22
  1.23312e+09     -108.895
  1.23344e+09     -116.595
  1.23375e+09     -116.807
  1.23406e+09     -125.298
  1.23438e+09     -107.462
  1.23469e+09     -108.009
    1.235e+09     -115.204
  1.23531e+09     -108.985
  1.23562e+09     -108.052
  1.23594e+09     -111.702
  1.23625e+09     -108.308
  1.23656e+09     -116.139
  1.23688e+09     -108.421
  1.23719e+09     -121.925
   1.2375e+09     -105.314
  1.23781e+09     -112.979
  1.23812e+09     -108.953
  1.23844e+09     -105.352
  1.23875e+09     -105.715
  1.23906e+09      -111.79
  1.23938e+09     -104.016
  1.23969e+09     -109.625
     1.24e+09     -106.785
  1.24031e+09     -113.187
  1.24062e+09     -108.959
  1.24094e+09     -110.635
  1.24125e+09     -103.322
  1.24156e+09     -114.721
  1.24188e+09     -106.062
  1.24219e+09     -100.178
   1.2425e+09     -115.085
  1.24281e+09     -108.429
  1.24312e+09     -112.634
  1.24344e+09     -115.253
  1.24375e+09     -107.652
  1.24406e+09     -104.072
  1.24438e+09     -121.694
  1.24469e+09     -110.564
    1.245e+09     -109.028
  1.24531e+09      -114.62
  1.24562e+09     -120.029
  1.24594e+09     -113.727
  1.24625e+09     -112.656
  1.24656e+09     -107.561
  1.24688e+09     -110.747
  1.24719e+09      -110.29
   1.2475e+09     -107.805
  1.24781e+09     -113.895
  1.24812e+09     -115.835
  1.24844e+09     -103.168
  1.24875e+09     -105.738
  1.24906e+09     -103.877
  1.24938e+09     -103.944
  1.24969e+09     -100.513
     1.25e+09     -104.403
  1.25031e+09     -104.484
  1.25062e+09     -104.198
  1.25094e+09     -104.574
  1.25125e+09     -104.803
  1.25156e+09     -108.418
  1.25188e+09     -102.764
  1.25219e+09     -100.998
   1.2525e+09     -105.239
  1.25281e+09     -110.329
  1.25312e+09     -103.085
  1.25344e+09     -98.5016
  1.25375e+09     -103.369
  1.25406e+09      -103.28
  1.25438e+09     -99.4875
  1.25469e+09     -100.237
    1.255e+09     -105.007
  1.25531e+09      -101.43
  1.25562e+09     -106.506
  1.25594e+09     -106.258
  1.25625e+09     -107.832
  1.25656e+09      -103.83
  1.25688e+09     -109.572
  1.25719e+09     -110.861
   1.2575e+09     -111.671
  1.25781e+09     -102.542
  1.25812e+09     -106.072
  1.25844e+09     -101.437
  1.25875e+09     -101.999
  1.25906e+09     -114.393
  1.25938e+09     -110.257
  1.25969e+09     -106.536
     1.26e+09     -105.156
  1.26031e+09     -104.794
  1.26062e+09     -106.445
  1.26094e+09     -106.023
  1.26125e+09     -103.408
  1.26156e+09     -109.651
  1.26188e+09     -101.943
  1.26219e+09     -101.415
   1.2625e+09     -109.566
  1.26281e+09      -100.24
  1.26312e+09     -99.4562
  1.26344e+09     -102.995
  1.26375e+09     -100.171
  1.26406e+09     -103.705
  1.26438e+09     -101.406
  1.26469e+09     -102.353
    1.265e+09     -97.4703
  1.26531e+09      -101.38
  1.26562e+09     -104.696
  1.26594e+09     -103.907
  1.26625e+09     -99.8098
  1.26656e+09     -102.172
  1.26688e+09     -99.8279
  1.26719e+09     -98.8915
   1.2675e+09     -101.944
  1.26781e+09     -99.1738
  1.26812e+09     -99.9824
  1.26844e+09     -101.397
  1.26875e+09     -89.7567
  1.26906e+09     -87.0731
  1.26938e+09     -89.7352
  1.26969e+09     -86.3149
     1.27e+09      -81.474
  1.27031e+09     -80.0407
  1.27062e+09     -86.7824
  1.27094e+09     -91.4139
  1.27125e+09     -93.5751
  1.27156e+09     -96.9644
  1.27188e+09     -97.0315
  1.27219e+09     -103.096
   1.2725e+09     -100.847
  1.27281e+09     -103.415
  1.27312e+09     -100.729
  1.27344e+09     -99.9927
  1.27375e+09     -104.791
  1.27406e+09     -105.558
  1.27438e+09     -102.926
  1.27469e+09      -105.21
    1.275e+09     -103.201
  1.27531e+09     -103.809
  1.27562e+09     -107.717
  1.27594e+09     -101.027
  1.27625e+09      -102.31
  1.27656e+09     -105.853
  1.27688e+09     -101.362
  1.27719e+09     -107.172
   1.2775e+09     -101.955
  1.27781e+09     -105.588
  1.27812e+09     -106.858
  1.27844e+09     -106.455
  1.27875e+09     -98.3145
  1.27906e+09     -98.8261
  1.27938e+09     -102.088
  1.27969e+09     -96.9217
     1.28e+09     -103.947
  1.28031e+09     -103.037
  1.28062e+09     -102.716
  1.28094e+09     -102.239
  1.28125e+09     -98.9895
  1.28156e+09     -98.8319
  1.28188e+09     -95.4344
  1.28219e+09     -92.5387
   1.2825e+09     -85.5124
  1.28281e+09     -78.7945
  1.28312e+09     -86.0326
  1.28344e+09     -90.0882
  1.28375e+09     -89.1764
  1.28406e+09     -76.8655
  1.28438e+09     -85.0096
  1.28469e+09     -87.1706
    1.285e+09     -88.7132
  1.28531e+09     -97.8006
  1.28562e+09     -100.883
  1.28594e+09     -103.158
  1.28625e+09     -107.947
  1.28656e+09     -111.869
  1.28688e+09     -100.381
  1.28719e+09     -108.019
   1.2875e+09     -117.492
  1.28781e+09      -105.89
  1.28812e+09     -113.567
  1.28844e+09     -110.394
  1.28875e+09     -102.548
  1.28906e+09     -122.993
  1.28938e+09     -108.198
  1.28969e+09     -101.856
     1.29e+09     -106.131
  1.29031e+09      -103.46
  1.29062e+09     -107.119
  1.29094e+09     -109.422
  1.29125e+09     -101.805
  1.29156e+09     -110.967
  1.29188e+09      -108.46
  1.29219e+09     -114.842
   1.2925e+09     -115.041
  1.29281e+09     -110.481
  1.29312e+09     -112.037
  1.29344e+09     -95.6913
  1.29375e+09     -102.306
  1.29406e+09      -101.98
  1.29438e+09     -104.648
  1.29469e+09     -104.475
    1.295e+09     -98.2212
  1.29531e+09     -111.203
  1.29562e+09     -101.288
  1.29594e+09      -101.72
  1.29625e+09     -105.745
  1.29656e+09     -102.916
  1.29688e+09     -103.162
  1.29719e+09     -109.902
   1.2975e+09     -103.658
  1.29781e+09      -105.91
  1.29812e+09     -107.724
  1.29844e+09     -98.2612
  1.29875e+09     -99.5705
  1.29906e+09     -98.4309
  1.29938e+09      -98.717
  1.29969e+09     -101.658
      1.3e+09     -102.973
