#
# This work is licensed under the Creative Commons 
# Attribution-NoDerivatives 4.0 International License. 
# To view a copy of this license, visit 
# http://creativecommons.org/licenses/by-nd/4.0/.
#
#     f (MHz)   A (dB m^2) 
  1.06469e+09      -97.458
    1.065e+09     -96.2794
  1.06531e+09     -97.7723
  1.06562e+09         -101
  1.06594e+09     -96.5326
  1.06625e+09     -99.2561
  1.06656e+09     -100.884
  1.06688e+09     -100.961
  1.06719e+09     -99.8716
   1.0675e+09     -102.549
  1.06781e+09     -100.743
  1.06812e+09     -99.5524
  1.06844e+09     -100.366
  1.06875e+09       -98.24
  1.06906e+09      -98.987
  1.06938e+09     -99.8222
  1.06969e+09     -98.3561
     1.07e+09     -99.3317
  1.07031e+09     -99.2625
  1.07062e+09     -103.729
  1.07094e+09     -106.604
  1.07125e+09     -109.943
  1.07156e+09     -104.387
  1.07188e+09     -101.357
  1.07219e+09     -99.6924
   1.0725e+09     -105.367
  1.07281e+09     -99.7218
  1.07312e+09      -108.91
  1.07344e+09     -100.671
  1.07375e+09     -102.632
  1.07406e+09     -101.597
  1.07438e+09      -102.93
  1.07469e+09     -98.7019
    1.075e+09     -104.509
  1.07531e+09     -103.826
  1.07562e+09       -113.3
  1.07594e+09     -99.1261
  1.07625e+09     -101.741
  1.07656e+09     -104.155
  1.07688e+09     -102.028
  1.07719e+09      -105.82
   1.0775e+09     -106.509
  1.07781e+09     -100.621
  1.07812e+09     -98.4092
  1.07844e+09     -103.372
  1.07875e+09     -103.802
  1.07906e+09     -102.138
  1.07938e+09     -98.4436
  1.07969e+09     -101.403
     1.08e+09     -103.868
  1.08031e+09     -105.755
  1.08062e+09      -100.82
  1.08094e+09       -110.4
  1.08125e+09     -101.206
  1.08156e+09     -99.4753
  1.08188e+09     -104.118
  1.08219e+09     -101.334
   1.0825e+09     -99.7842
  1.08281e+09     -109.489
  1.08312e+09     -104.219
  1.08344e+09     -102.947
  1.08375e+09     -105.458
  1.08406e+09     -106.936
  1.08438e+09     -104.933
  1.08469e+09     -103.459
    1.085e+09     -104.314
  1.08531e+09     -108.398
  1.08562e+09     -102.557
  1.08594e+09     -104.669
  1.08625e+09     -103.368
  1.08656e+09     -105.479
  1.08688e+09     -101.312
  1.08719e+09       -103.8
   1.0875e+09     -102.764
  1.08781e+09     -102.529
  1.08812e+09     -120.423
  1.08844e+09     -111.319
  1.08875e+09     -106.207
  1.08906e+09     -107.315
  1.08938e+09     -108.157
  1.08969e+09     -104.577
     1.09e+09     -109.994
  1.09031e+09     -106.639
  1.09062e+09     -109.962
  1.09094e+09     -118.365
  1.09125e+09     -108.336
  1.09156e+09     -128.691
  1.09188e+09     -106.389
  1.09219e+09      -108.92
   1.0925e+09     -112.808
  1.09281e+09     -108.541
  1.09312e+09     -118.886
  1.09344e+09      -110.67
  1.09375e+09     -104.645
  1.09406e+09     -105.159
  1.09438e+09     -106.418
  1.09469e+09     -106.065
    1.095e+09     -99.8161
  1.09531e+09     -103.946
  1.09562e+09     -99.8332
  1.09594e+09     -98.7723
  1.09625e+09     -97.7261
  1.09656e+09     -97.9317
  1.09688e+09     -95.6134
  1.09719e+09     -97.7759
   1.0975e+09     -99.1456
  1.09781e+09     -96.6416
  1.09812e+09     -96.1355
  1.09844e+09     -95.5115
  1.09875e+09     -95.8656
  1.09906e+09     -95.4606
  1.09938e+09     -94.6815
  1.09969e+09      -97.248
      1.1e+09     -96.0941
  1.10031e+09     -94.0656
  1.10062e+09     -98.1239
  1.10094e+09      -97.012
  1.10125e+09     -95.7517
  1.10156e+09     -93.5471
  1.10188e+09     -97.3286
  1.10219e+09     -96.9097
   1.1025e+09     -95.0977
  1.10281e+09      -97.004
  1.10312e+09     -99.0001
  1.10344e+09     -95.1665
  1.10375e+09     -94.4681
  1.10406e+09     -95.6567
  1.10438e+09      -98.643
  1.10469e+09     -98.3598
    1.105e+09     -97.5462
  1.10531e+09     -94.5308
  1.10562e+09     -98.8526
  1.10594e+09     -98.7719
  1.10625e+09     -95.0723
  1.10656e+09     -97.5185
  1.10688e+09     -98.6387
  1.10719e+09     -99.0044
   1.1075e+09     -95.6388
  1.10781e+09     -98.6744
  1.10812e+09     -97.3572
  1.10844e+09     -96.4551
  1.10875e+09     -98.8302
  1.10906e+09     -94.6324
  1.10938e+09     -95.9473
  1.10969e+09     -98.8616
     1.11e+09     -95.1601
  1.11031e+09     -96.1974
  1.11062e+09     -95.7383
  1.11094e+09     -96.2867
  1.11125e+09     -94.0198
  1.11156e+09     -94.9212
  1.11188e+09     -95.8944
  1.11219e+09     -94.9724
   1.1125e+09     -95.2735
  1.11281e+09     -93.3053
  1.11312e+09     -96.2363
  1.11344e+09     -94.2932
  1.11375e+09     -92.9911
  1.11406e+09     -94.9386
  1.11438e+09     -95.2175
  1.11469e+09      -94.358
    1.115e+09      -92.618
  1.11531e+09     -95.0187
  1.11562e+09     -93.2366
  1.11594e+09     -92.7824
  1.11625e+09     -94.7297
  1.11656e+09     -95.5367
  1.11688e+09     -94.0039
  1.11719e+09       -93.41
   1.1175e+09     -94.2537
  1.11781e+09     -95.9423
  1.11812e+09     -94.2096
  1.11844e+09      -95.031
  1.11875e+09     -94.7345
  1.11906e+09     -96.8755
  1.11938e+09     -95.5824
  1.11969e+09     -96.6355
     1.12e+09     -99.2084
  1.12031e+09     -95.5608
  1.12062e+09      -96.255
  1.12094e+09     -96.8261
  1.12125e+09     -97.3451
  1.12156e+09     -97.5824
  1.12188e+09     -95.6268
  1.12219e+09     -96.7623
   1.1225e+09     -96.4447
  1.12281e+09     -97.0884
  1.12312e+09     -96.7687
  1.12344e+09     -95.1411
  1.12375e+09      -98.444
  1.12406e+09     -95.2021
  1.12438e+09      -98.236
  1.12469e+09     -98.1372
    1.125e+09     -96.9597
  1.12531e+09     -94.4237
  1.12562e+09     -95.7546
  1.12594e+09     -95.9758
  1.12625e+09     -94.6767
  1.12656e+09     -96.8146
  1.12688e+09     -95.4773
  1.12719e+09     -93.4423
   1.1275e+09     -94.8263
  1.12781e+09     -94.9075
  1.12812e+09     -93.2955
  1.12844e+09     -94.6708
  1.12875e+09     -92.7288
  1.12906e+09     -92.1454
  1.12938e+09     -93.5976
  1.12969e+09     -93.2841
     1.13e+09     -94.7159
  1.13031e+09     -95.0454
  1.13062e+09     -93.8867
  1.13094e+09     -93.5431
  1.13125e+09     -94.1129
  1.13156e+09     -93.0021
  1.13188e+09     -93.6879
  1.13219e+09     -95.4814
   1.1325e+09     -95.8619
  1.13281e+09     -95.9579
  1.13312e+09     -94.3206
  1.13344e+09     -96.3096
  1.13375e+09     -96.1741
  1.13406e+09     -94.7237
  1.13438e+09     -94.0816
  1.13469e+09     -99.2032
    1.135e+09     -95.7867
  1.13531e+09     -94.4046
  1.13562e+09     -100.558
  1.13594e+09     -101.246
  1.13625e+09     -98.3613
  1.13656e+09     -95.5875
  1.13688e+09     -98.2772
  1.13719e+09     -97.7485
   1.1375e+09     -97.7865
  1.13781e+09     -100.344
  1.13812e+09     -96.6489
  1.13844e+09     -97.7211
  1.13875e+09      -100.25
  1.13906e+09     -99.4967
  1.13938e+09     -95.2646
  1.13969e+09     -99.0875
     1.14e+09      -98.051
  1.14031e+09     -97.0314
  1.14062e+09     -100.291
  1.14094e+09     -96.3843
  1.14125e+09     -96.6419
  1.14156e+09     -93.8742
  1.14188e+09     -93.8221
  1.14219e+09     -94.3969
   1.1425e+09     -93.1902
  1.14281e+09     -91.6341
  1.14312e+09      -91.987
  1.14344e+09     -90.6973
  1.14375e+09     -91.2067
  1.14406e+09     -89.5416
  1.14438e+09     -89.9271
  1.14469e+09      -89.269
    1.145e+09     -88.5704
  1.14531e+09     -88.4382
  1.14562e+09     -87.4827
  1.14594e+09     -86.6337
  1.14625e+09     -86.1076
  1.14656e+09     -86.1807
  1.14688e+09     -86.0675
  1.14719e+09     -86.3526
   1.1475e+09     -86.9352
  1.14781e+09     -87.1315
  1.14812e+09     -87.9279
  1.14844e+09     -88.9704
  1.14875e+09     -90.7174
  1.14906e+09     -92.4291
  1.14938e+09     -92.7977
  1.14969e+09     -95.0983
     1.15e+09     -95.1884
  1.15031e+09     -99.3171
  1.15062e+09     -98.7008
  1.15094e+09     -100.903
  1.15125e+09     -97.4891
  1.15156e+09     -96.7088
  1.15188e+09     -97.4579
  1.15219e+09     -96.4521
   1.1525e+09     -95.7704
  1.15281e+09     -95.0013
  1.15312e+09     -92.9457
  1.15344e+09     -89.9493
  1.15375e+09     -89.8256
  1.15406e+09     -86.8608
  1.15438e+09     -87.8824
  1.15469e+09     -87.8125
    1.155e+09     -89.5604
  1.15531e+09     -91.8001
  1.15562e+09      -94.833
  1.15594e+09     -96.0627
  1.15625e+09     -94.4804
  1.15656e+09     -98.7861
  1.15688e+09     -101.562
  1.15719e+09     -104.391
   1.1575e+09     -102.765
  1.15781e+09     -115.301
  1.15812e+09     -102.033
  1.15844e+09      -107.83
  1.15875e+09     -100.383
  1.15906e+09      -96.593
  1.15938e+09      -96.267
  1.15969e+09     -102.424
     1.16e+09     -101.991
  1.16031e+09     -98.4057
  1.16062e+09     -96.3445
  1.16094e+09     -97.1298
  1.16125e+09     -94.6231
  1.16156e+09     -93.5512
  1.16188e+09     -91.6609
  1.16219e+09     -93.2974
   1.1625e+09      -90.685
  1.16281e+09     -90.1348
  1.16312e+09     -88.7234
  1.16344e+09     -87.7701
  1.16375e+09     -86.9468
  1.16406e+09     -84.5836
  1.16438e+09     -83.0736
  1.16469e+09     -81.5291
    1.165e+09     -79.6256
  1.16531e+09     -78.6469
  1.16562e+09     -79.0603
  1.16594e+09     -80.6681
  1.16625e+09     -83.1498
  1.16656e+09     -84.5923
  1.16688e+09     -86.8149
  1.16719e+09      -87.666
   1.1675e+09     -89.5054
  1.16781e+09     -91.7342
  1.16812e+09     -92.1722
  1.16844e+09     -91.7434
  1.16875e+09     -93.0681
  1.16906e+09     -93.6767
  1.16938e+09     -92.6111
  1.16969e+09     -93.9339
     1.17e+09      -95.764
  1.17031e+09     -95.8493
  1.17062e+09     -93.1596
  1.17094e+09     -97.9731
  1.17125e+09     -96.0359
  1.17156e+09      -95.555
  1.17188e+09     -94.9682
  1.17219e+09     -94.8066
   1.1725e+09     -95.7704
  1.17281e+09     -93.4561
  1.17312e+09      -94.815
  1.17344e+09     -93.6791
  1.17375e+09     -94.0631
  1.17406e+09     -93.3106
  1.17438e+09     -95.4572
  1.17469e+09     -95.0723
    1.175e+09     -95.1868
  1.17531e+09     -95.0711
  1.17562e+09     -95.2911
  1.17594e+09      -95.398
  1.17625e+09     -97.9173
  1.17656e+09     -94.6717
  1.17688e+09     -97.0414
  1.17719e+09     -97.5076
   1.1775e+09     -98.7636
  1.17781e+09      -96.673
  1.17812e+09     -97.1683
  1.17844e+09      -96.641
  1.17875e+09     -98.9585
  1.17906e+09     -97.5984
  1.17938e+09     -102.997
  1.17969e+09     -103.459
     1.18e+09     -105.025
  1.18031e+09     -103.898
  1.18062e+09     -101.601
  1.18094e+09      -100.47
  1.18125e+09     -97.3176
  1.18156e+09     -101.294
  1.18188e+09     -103.708
  1.18219e+09     -102.705
   1.1825e+09     -100.366
  1.18281e+09     -100.112
  1.18312e+09     -100.727
  1.18344e+09     -97.7517
  1.18375e+09     -97.7796
  1.18406e+09     -98.0966
  1.18438e+09      -98.645
  1.18469e+09      -96.986
    1.185e+09     -96.4892
  1.18531e+09     -94.8485
  1.18562e+09     -95.4794
  1.18594e+09     -95.1684
  1.18625e+09     -96.7429
  1.18656e+09     -95.4248
  1.18688e+09     -96.1344
  1.18719e+09     -98.2539
   1.1875e+09     -97.6729
  1.18781e+09     -96.4223
  1.18812e+09     -98.0492
  1.18844e+09     -99.5564
  1.18875e+09     -100.434
  1.18906e+09     -103.302
  1.18938e+09     -99.3512
  1.18969e+09     -103.322
     1.19e+09     -105.756
  1.19031e+09     -104.838
  1.19062e+09     -101.756
  1.19094e+09     -105.447
  1.19125e+09     -111.212
  1.19156e+09     -105.331
  1.19188e+09     -114.176
  1.19219e+09     -104.301
   1.1925e+09     -102.748
  1.19281e+09     -102.998
  1.19312e+09     -112.258
  1.19344e+09     -113.544
  1.19375e+09     -113.863
  1.19406e+09     -109.568
  1.19438e+09     -104.143
  1.19469e+09     -102.741
    1.195e+09     -102.904
  1.19531e+09     -103.382
  1.19562e+09     -104.077
  1.19594e+09     -106.144
  1.19625e+09     -99.8093
  1.19656e+09     -103.288
  1.19688e+09     -100.846
  1.19719e+09      -102.94
   1.1975e+09      -102.45
  1.19781e+09     -105.279
  1.19812e+09     -100.247
  1.19844e+09     -99.3165
  1.19875e+09     -102.462
  1.19906e+09     -104.679
  1.19938e+09      -103.82
  1.19969e+09     -110.142
      1.2e+09     -109.593
  1.20031e+09     -105.617
  1.20062e+09      -107.63
  1.20094e+09      -103.14
  1.20125e+09     -110.818
  1.20156e+09     -102.293
  1.20188e+09     -102.482
  1.20219e+09      -106.47
   1.2025e+09     -104.023
  1.20281e+09     -118.514
  1.20312e+09     -110.544
  1.20344e+09     -109.671
  1.20375e+09     -105.392
  1.20406e+09     -107.553
  1.20438e+09     -102.754
  1.20469e+09      -106.78
    1.205e+09     -97.8923
  1.20531e+09     -107.453
  1.20562e+09     -107.787
  1.20594e+09     -106.451
  1.20625e+09     -117.103
  1.20656e+09      -107.38
  1.20688e+09     -103.177
  1.20719e+09     -109.405
   1.2075e+09     -106.066
  1.20781e+09     -122.378
  1.20812e+09     -120.076
  1.20844e+09     -111.043
  1.20875e+09     -109.567
  1.20906e+09     -109.708
  1.20938e+09     -106.895
  1.20969e+09     -117.422
     1.21e+09     -110.464
  1.21031e+09     -108.933
  1.21062e+09     -108.783
  1.21094e+09     -126.993
  1.21125e+09     -104.485
  1.21156e+09     -111.018
  1.21188e+09     -103.881
  1.21219e+09     -109.262
   1.2125e+09     -108.433
  1.21281e+09     -106.928
  1.21312e+09     -105.767
  1.21344e+09     -100.107
  1.21375e+09     -104.115
  1.21406e+09     -100.574
  1.21438e+09     -104.402
  1.21469e+09     -101.457
    1.215e+09     -102.191
  1.21531e+09      -97.263
  1.21562e+09     -101.879
  1.21594e+09     -102.024
  1.21625e+09     -98.4175
  1.21656e+09      -101.51
  1.21688e+09     -98.4328
  1.21719e+09     -99.3867
   1.2175e+09     -100.779
  1.21781e+09     -96.5596
  1.21812e+09     -94.4784
  1.21844e+09     -94.4956
  1.21875e+09     -95.1299
  1.21906e+09     -93.7751
  1.21938e+09     -96.9331
  1.21969e+09     -93.4523
     1.22e+09     -94.3481
  1.22031e+09     -93.6135
  1.22062e+09     -94.4601
  1.22094e+09     -95.7646
  1.22125e+09     -94.2826
  1.22156e+09     -94.5725
  1.22188e+09     -98.0042
  1.22219e+09     -99.3836
   1.2225e+09     -101.305
  1.22281e+09     -96.6215
  1.22312e+09     -95.3828
  1.22344e+09     -98.2383
  1.22375e+09     -97.7935
  1.22406e+09     -101.843
  1.22438e+09     -96.6815
  1.22469e+09     -96.8328
    1.225e+09     -100.217
  1.22531e+09     -101.609
  1.22562e+09     -101.263
  1.22594e+09     -99.0674
  1.22625e+09     -97.8516
  1.22656e+09     -98.8877
  1.22688e+09     -98.7195
  1.22719e+09      -100.67
   1.2275e+09     -99.3188
  1.22781e+09     -98.0311
  1.22812e+09     -99.6252
  1.22844e+09     -101.639
  1.22875e+09     -98.1705
  1.22906e+09     -98.2199
  1.22938e+09     -100.196
  1.22969e+09     -98.8525
     1.23e+09     -99.6592
  1.23031e+09     -98.6688
  1.23062e+09     -99.4719
  1.23094e+09     -100.015
  1.23125e+09     -100.131
  1.23156e+09     -97.5685
  1.23188e+09     -98.9412
  1.23219e+09     -100.752
   1.2325e+09     -97.6001
  1.23281e+09     -99.5505
  1.23312e+09     -104.676
  1.23344e+09     -98.0566
  1.23375e+09      -107.56
  1.23406e+09     -105.693
  1.23438e+09     -106.033
  1.23469e+09     -112.766
    1.235e+09     -105.298
  1.23531e+09      -116.44
  1.23562e+09     -106.621
  1.23594e+09     -105.235
  1.23625e+09     -108.479
  1.23656e+09     -127.264
  1.23688e+09     -105.464
  1.23719e+09     -106.781
   1.2375e+09     -114.825
  1.23781e+09     -116.489
  1.23812e+09     -111.431
  1.23844e+09      -110.41
  1.23875e+09     -102.024
  1.23906e+09     -132.041
  1.23938e+09      -106.56
  1.23969e+09     -108.486
     1.24e+09     -108.471
  1.24031e+09     -111.681
  1.24062e+09     -116.342
  1.24094e+09     -106.466
  1.24125e+09     -107.836
  1.24156e+09     -107.753
  1.24188e+09     -104.668
  1.24219e+09     -102.672
   1.2425e+09     -102.381
  1.24281e+09     -124.902
  1.24312e+09     -103.467
  1.24344e+09     -107.454
  1.24375e+09     -106.573
  1.24406e+09     -105.901
  1.24438e+09     -111.733
  1.24469e+09     -103.799
    1.245e+09      -108.69
  1.24531e+09     -112.001
  1.24562e+09     -107.564
  1.24594e+09     -108.042
  1.24625e+09     -106.088
  1.24656e+09     -111.587
  1.24688e+09     -103.084
  1.24719e+09     -113.478
   1.2475e+09     -104.818
  1.24781e+09     -107.228
  1.24812e+09     -106.579
  1.24844e+09     -102.412
  1.24875e+09     -105.624
  1.24906e+09     -105.218
  1.24938e+09     -113.186
  1.24969e+09     -109.107
     1.25e+09     -103.603
  1.25031e+09     -103.731
  1.25062e+09     -107.375
  1.25094e+09     -109.846
  1.25125e+09     -105.823
  1.25156e+09     -115.957
  1.25188e+09     -104.674
  1.25219e+09     -120.521
   1.2525e+09     -111.894
  1.25281e+09     -107.552
  1.25312e+09      -117.49
  1.25344e+09     -106.426
  1.25375e+09     -122.529
  1.25406e+09     -115.245
  1.25438e+09     -112.435
  1.25469e+09     -115.009
    1.255e+09      -111.91
  1.25531e+09     -113.451
  1.25562e+09     -106.962
  1.25594e+09      -107.45
  1.25625e+09     -120.233
  1.25656e+09     -105.887
  1.25688e+09     -112.906
  1.25719e+09     -106.235
   1.2575e+09     -108.746
  1.25781e+09     -113.359
  1.25812e+09     -109.512
  1.25844e+09     -113.095
  1.25875e+09     -108.556
  1.25906e+09     -104.521
  1.25938e+09      -105.01
  1.25969e+09     -105.116
     1.26e+09     -102.164
  1.26031e+09      -110.76
  1.26062e+09     -108.791
  1.26094e+09     -107.566
  1.26125e+09     -103.098
  1.26156e+09     -102.023
  1.26188e+09     -105.894
  1.26219e+09     -105.839
   1.2625e+09     -103.821
  1.26281e+09     -103.421
  1.26312e+09     -106.668
  1.26344e+09     -98.8161
  1.26375e+09     -102.026
  1.26406e+09     -99.7901
  1.26438e+09     -98.9197
  1.26469e+09     -100.764
    1.265e+09     -99.5547
  1.26531e+09     -101.641
  1.26562e+09     -96.1053
  1.26594e+09     -96.3319
  1.26625e+09      -102.01
  1.26656e+09     -100.298
  1.26688e+09     -102.627
  1.26719e+09     -105.054
   1.2675e+09     -117.439
  1.26781e+09     -117.838
  1.26812e+09     -108.706
  1.26844e+09     -103.339
  1.26875e+09      -103.25
  1.26906e+09     -97.9685
  1.26938e+09     -101.722
  1.26969e+09     -97.8741
     1.27e+09     -94.1803
  1.27031e+09     -99.3802
  1.27062e+09     -99.0119
  1.27094e+09     -101.651
  1.27125e+09     -103.464
  1.27156e+09     -103.445
  1.27188e+09     -103.503
  1.27219e+09     -101.525
   1.2725e+09     -101.437
  1.27281e+09     -100.012
  1.27312e+09     -104.054
  1.27344e+09     -100.631
  1.27375e+09     -97.2371
  1.27406e+09     -98.2099
  1.27438e+09      -93.738
  1.27469e+09     -97.9031
    1.275e+09     -96.4432
  1.27531e+09     -94.6853
  1.27562e+09     -94.4202
  1.27594e+09     -93.5476
  1.27625e+09     -92.5911
  1.27656e+09     -94.4554
  1.27688e+09       -93.12
  1.27719e+09     -94.6447
   1.2775e+09     -94.1594
  1.27781e+09     -95.7705
  1.27812e+09     -93.4293
  1.27844e+09     -93.3268
  1.27875e+09     -92.7904
  1.27906e+09      -93.339
  1.27938e+09     -93.3071
  1.27969e+09     -91.9391
     1.28e+09     -90.6181
  1.28031e+09     -90.2745
  1.28062e+09     -90.7469
  1.28094e+09     -90.3526
  1.28125e+09     -88.8911
  1.28156e+09     -87.6659
  1.28188e+09     -86.2861
  1.28219e+09     -85.2954
   1.2825e+09     -84.2146
  1.28281e+09      -83.061
  1.28312e+09     -83.3674
  1.28344e+09     -83.9403
  1.28375e+09      -84.422
  1.28406e+09     -85.2617
  1.28438e+09     -87.0867
  1.28469e+09     -87.8339
    1.285e+09      -88.556
  1.28531e+09     -90.2095
  1.28562e+09     -90.8472
  1.28594e+09     -89.5858
  1.28625e+09     -91.3019
  1.28656e+09     -94.1144
  1.28688e+09     -94.6166
  1.28719e+09     -94.9157
   1.2875e+09     -96.1735
  1.28781e+09      -98.813
  1.28812e+09     -95.8049
  1.28844e+09     -97.5455
  1.28875e+09     -97.9855
  1.28906e+09     -97.7355
  1.28938e+09     -98.4626
  1.28969e+09      -107.11
     1.29e+09     -102.041
  1.29031e+09     -101.692
  1.29062e+09     -101.522
  1.29094e+09     -105.448
  1.29125e+09      -105.01
  1.29156e+09     -110.397
  1.29188e+09     -103.932
  1.29219e+09     -104.009
   1.2925e+09     -102.196
  1.29281e+09     -103.121
  1.29312e+09     -106.803
  1.29344e+09     -112.616
  1.29375e+09     -106.588
  1.29406e+09     -105.913
  1.29438e+09     -106.625
  1.29469e+09     -106.454
    1.295e+09     -101.448
  1.29531e+09     -102.217
  1.29562e+09     -106.061
  1.29594e+09     -100.601
  1.29625e+09      -99.375
  1.29656e+09     -100.758
  1.29688e+09     -101.389
  1.29719e+09     -102.429
   1.2975e+09     -99.0484
  1.29781e+09     -103.885
  1.29812e+09     -98.4019
  1.29844e+09     -98.8955
  1.29875e+09     -98.1657
  1.29906e+09     -102.097
  1.29938e+09     -97.6243
