#
# This work is licensed under the Creative Commons 
# Attribution-NoDerivatives 4.0 International License. 
# To view a copy of this license, visit 
# http://creativecommons.org/licenses/by-nd/4.0/.
#
#     f (MHz)   A (dB m^2) 
  2.24188e+09     -26.3154
  2.24219e+09     -26.3207
   2.2425e+09     -26.3294
  2.24281e+09     -26.3266
  2.24312e+09     -26.3286
  2.24344e+09     -26.3274
  2.24375e+09     -26.3246
  2.24406e+09     -26.3131
  2.24438e+09     -26.2998
  2.24469e+09     -26.2895
    2.245e+09     -26.2808
  2.24531e+09     -26.2644
  2.24562e+09      -26.247
  2.24594e+09     -26.2317
  2.24625e+09     -26.2176
  2.24656e+09     -26.1943
  2.24688e+09     -26.1815
  2.24719e+09     -26.1575
   2.2475e+09     -26.1409
  2.24781e+09     -26.1172
  2.24812e+09      -26.095
  2.24844e+09     -26.0724
  2.24875e+09     -26.0424
  2.24906e+09      -26.022
  2.24938e+09      -25.996
  2.24969e+09     -25.9766
     2.25e+09     -25.9519
  2.25031e+09     -25.9283
  2.25062e+09     -25.9097
  2.25094e+09     -25.8852
  2.25125e+09     -25.8834
  2.25156e+09     -25.8705
  2.25188e+09     -25.8689
  2.25219e+09     -25.8787
   2.2525e+09     -25.8922
  2.25281e+09     -25.9244
  2.25312e+09      -25.961
  2.25344e+09     -26.0157
  2.25375e+09     -26.0852
  2.25406e+09     -26.1614
  2.25438e+09     -26.2553
  2.25469e+09     -26.3565
    2.255e+09     -26.4613
  2.25531e+09     -26.5791
  2.25562e+09     -26.6888
  2.25594e+09     -26.7969
  2.25625e+09     -26.8995
  2.25656e+09     -26.9926
  2.25688e+09     -27.0737
  2.25719e+09     -27.1388
   2.2575e+09     -27.1926
  2.25781e+09     -27.2367
  2.25812e+09     -27.2623
  2.25844e+09     -27.2741
  2.25875e+09     -27.2696
  2.25906e+09     -27.2532
  2.25938e+09     -27.2287
  2.25969e+09     -27.1801
     2.26e+09     -27.1259
  2.26031e+09     -27.0602
  2.26062e+09     -26.9816
  2.26094e+09     -26.8854
  2.26125e+09      -26.786
  2.26156e+09     -26.6642
  2.26188e+09     -26.5423
  2.26219e+09     -26.4048
   2.2625e+09     -26.2537
  2.26281e+09     -26.0947
  2.26312e+09     -25.9203
  2.26344e+09     -25.7406
  2.26375e+09     -25.5547
  2.26406e+09     -25.3642
  2.26438e+09     -25.1706
  2.26469e+09     -24.9743
    2.265e+09     -24.7913
  2.26531e+09     -24.6136
  2.26562e+09     -24.4391
  2.26594e+09     -24.2834
  2.26625e+09     -24.1448
  2.26656e+09     -24.0227
  2.26688e+09      -23.921
  2.26719e+09     -23.8421
   2.2675e+09     -23.7803
  2.26781e+09     -23.7444
  2.26812e+09     -23.7241
  2.26844e+09     -23.7262
  2.26875e+09     -23.7398
  2.26906e+09     -23.7721
  2.26938e+09     -23.8162
  2.26969e+09     -23.8725
     2.27e+09     -23.9367
  2.27031e+09      -24.008
  2.27062e+09     -24.0827
  2.27094e+09     -24.1643
  2.27125e+09     -24.2504
  2.27156e+09     -24.3305
  2.27188e+09     -24.4163
  2.27219e+09     -24.4929
   2.2725e+09     -24.5831
  2.27281e+09     -24.6589
  2.27312e+09       -24.74
  2.27344e+09     -24.8136
  2.27375e+09     -24.8874
  2.27406e+09     -24.9603
  2.27438e+09      -25.032
  2.27469e+09     -25.0939
    2.275e+09     -25.1604
  2.27531e+09     -25.2226
  2.27562e+09     -25.2734
  2.27594e+09     -25.3286
  2.27625e+09     -25.3744
  2.27656e+09      -25.421
  2.27688e+09     -25.4619
  2.27719e+09     -25.4968
   2.2775e+09     -25.5235
  2.27781e+09     -25.5525
  2.27812e+09     -25.5783
  2.27844e+09     -25.5943
  2.27875e+09     -25.6151
  2.27906e+09     -25.6262
  2.27938e+09     -25.6354
  2.27969e+09     -25.6474
     2.28e+09     -25.6544
  2.28031e+09     -25.6554
  2.28062e+09     -25.6559
  2.28094e+09     -25.6581
  2.28125e+09     -25.6562
  2.28156e+09     -25.6515
  2.28188e+09     -25.6487
  2.28219e+09      -25.643
   2.2825e+09     -25.6395
  2.28281e+09     -25.6302
  2.28312e+09     -25.6249
  2.28344e+09     -25.6168
  2.28375e+09       -25.61
  2.28406e+09     -25.6011
  2.28438e+09      -25.592
  2.28469e+09     -25.5896
    2.285e+09      -25.585
  2.28531e+09     -25.5764
  2.28562e+09     -25.5635
  2.28594e+09     -25.5515
  2.28625e+09     -25.5356
  2.28656e+09     -25.5194
  2.28688e+09     -25.5043
  2.28719e+09     -25.4825
   2.2875e+09     -25.4599
  2.28781e+09     -25.4359
  2.28812e+09     -25.4021
  2.28844e+09     -25.3693
  2.28875e+09     -25.3393
  2.28906e+09     -25.3003
  2.28938e+09     -25.2605
  2.28969e+09     -25.2231
     2.29e+09      -25.179
  2.29031e+09     -25.1326
  2.29062e+09     -25.0889
  2.29094e+09     -25.0386
  2.29125e+09     -24.9887
  2.29156e+09     -24.9398
  2.29188e+09     -24.8848
  2.29219e+09     -24.8373
   2.2925e+09     -24.7873
  2.29281e+09     -24.7398
  2.29312e+09     -24.6915
  2.29344e+09     -24.6396
  2.29375e+09     -24.5976
  2.29406e+09     -24.5547
  2.29438e+09     -24.5203
  2.29469e+09     -24.4758
    2.295e+09     -24.4446
  2.29531e+09     -24.4065
  2.29562e+09     -24.3715
  2.29594e+09     -24.3353
  2.29625e+09     -24.2997
  2.29656e+09     -24.2681
  2.29688e+09     -24.2407
  2.29719e+09     -24.2004
   2.2975e+09     -24.1787
  2.29781e+09     -24.1474
  2.29812e+09     -24.1174
  2.29844e+09     -24.0915
  2.29875e+09      -24.059
  2.29906e+09     -24.0306
  2.29938e+09     -24.0007
  2.29969e+09     -23.9776
      2.3e+09     -23.9513
  2.30031e+09     -23.9253
  2.30062e+09     -23.8961
  2.30094e+09     -23.8697
  2.30125e+09     -23.8434
  2.30156e+09      -23.821
  2.30188e+09     -23.8016
  2.30219e+09     -23.7811
   2.3025e+09     -23.7624
  2.30281e+09     -23.7492
  2.30312e+09     -23.7385
  2.30344e+09     -23.7318
  2.30375e+09     -23.7276
  2.30406e+09     -23.7252
  2.30438e+09     -23.7329
  2.30469e+09     -23.7351
    2.305e+09     -23.7423
  2.30531e+09     -23.7565
  2.30562e+09     -23.7718
  2.30594e+09     -23.7865
  2.30625e+09     -23.8113
  2.30656e+09     -23.8357
  2.30688e+09     -23.8681
  2.30719e+09     -23.8994
   2.3075e+09     -23.9391
  2.30781e+09     -23.9771
  2.30812e+09     -24.0229
  2.30844e+09     -24.0711
  2.30875e+09     -24.1251
  2.30906e+09     -24.1818
  2.30938e+09     -24.2473
  2.30969e+09     -24.3086
     2.31e+09     -24.3782
  2.31031e+09     -24.4455
  2.31062e+09     -24.5234
  2.31094e+09     -24.6001
  2.31125e+09     -24.6833
  2.31156e+09     -24.7657
  2.31188e+09     -24.8574
  2.31219e+09     -24.9458
   2.3125e+09      -25.039
  2.31281e+09     -25.1473
  2.31312e+09     -25.2581
  2.31344e+09     -25.3732
  2.31375e+09     -25.5003
  2.31406e+09     -25.6338
  2.31438e+09     -25.7844
  2.31469e+09     -25.9538
    2.315e+09     -26.1425
  2.31531e+09     -26.3627
  2.31562e+09     -26.6184
  2.31594e+09      -26.923
  2.31625e+09     -27.2842
  2.31656e+09     -27.7259
  2.31688e+09     -28.2441
  2.31719e+09      -28.878
   2.3175e+09     -29.6485
  2.31781e+09     -30.5806
  2.31812e+09     -31.6979
  2.31844e+09     -33.0681
  2.31875e+09     -34.7308
  2.31906e+09     -36.7867
  2.31938e+09     -39.3718
  2.31969e+09     -42.5678
     2.32e+09      -45.851
  2.32031e+09     -46.2932
  2.32062e+09     -43.6145
  2.32094e+09     -40.9076
  2.32125e+09     -38.8032
  2.32156e+09     -37.1669
  2.32188e+09     -35.8531
  2.32219e+09     -34.8006
   2.3225e+09     -33.9403
  2.32281e+09     -33.1933
  2.32312e+09     -32.5711
  2.32344e+09     -32.0267
  2.32375e+09     -31.5448
  2.32406e+09     -31.1244
  2.32438e+09     -30.7411
  2.32469e+09     -30.4039
    2.325e+09     -30.0844
  2.32531e+09     -29.8185
  2.32562e+09     -29.5576
  2.32594e+09     -29.3211
  2.32625e+09      -29.104
  2.32656e+09     -28.8973
  2.32688e+09      -28.707
  2.32719e+09     -28.5316
   2.3275e+09     -28.3651
  2.32781e+09     -28.2049
  2.32812e+09      -28.061
  2.32844e+09     -27.9137
  2.32875e+09      -27.784
  2.32906e+09     -27.6592
  2.32938e+09      -27.552
  2.32969e+09     -27.4439
     2.33e+09     -27.3489
  2.33031e+09      -27.258
  2.33062e+09     -27.1775
  2.33094e+09     -27.1064
  2.33125e+09     -27.0411
  2.33156e+09     -26.9813
  2.33188e+09     -26.9281
  2.33219e+09     -26.8842
   2.3325e+09     -26.8428
  2.33281e+09     -26.8072
  2.33312e+09     -26.7744
  2.33344e+09     -26.7483
  2.33375e+09      -26.723
  2.33406e+09     -26.6979
  2.33438e+09     -26.6709
  2.33469e+09     -26.6508
    2.335e+09     -26.6268
  2.33531e+09     -26.6092
  2.33562e+09     -26.5794
  2.33594e+09     -26.5564
  2.33625e+09      -26.525
  2.33656e+09     -26.4942
  2.33688e+09     -26.4623
  2.33719e+09     -26.4191
   2.3375e+09     -26.3863
  2.33781e+09     -26.3488
  2.33812e+09     -26.3057
  2.33844e+09     -26.2681
  2.33875e+09     -26.2223
  2.33906e+09     -26.1851
  2.33938e+09     -26.1437
  2.33969e+09     -26.0958
     2.34e+09     -26.0582
  2.34031e+09     -26.0186
  2.34062e+09     -25.9817
  2.34094e+09     -25.9511
  2.34125e+09     -25.9277
  2.34156e+09     -25.9024
  2.34188e+09     -25.8806
  2.34219e+09     -25.8636
   2.3425e+09     -25.8542
  2.34281e+09     -25.8461
  2.34312e+09     -25.8471
  2.34344e+09     -25.8523
  2.34375e+09     -25.8558
  2.34406e+09     -25.8683
  2.34438e+09     -25.8865
  2.34469e+09      -25.914
    2.345e+09     -25.9339
  2.34531e+09     -25.9655
  2.34562e+09      -26.001
  2.34594e+09     -26.0384
  2.34625e+09     -26.0873
  2.34656e+09     -26.1328
  2.34688e+09     -26.1796
  2.34719e+09     -26.2274
   2.3475e+09     -26.2823
  2.34781e+09     -26.3389
  2.34812e+09     -26.4009
  2.34844e+09     -26.4591
  2.34875e+09     -26.5276
  2.34906e+09     -26.5855
  2.34938e+09     -26.6598
  2.34969e+09     -26.7268
     2.35e+09     -26.7955
  2.35031e+09     -26.8789
  2.35062e+09     -26.9624
  2.35094e+09     -27.0502
  2.35125e+09     -27.1304
  2.35156e+09     -27.2226
  2.35188e+09     -27.3117
  2.35219e+09     -27.4095
   2.3525e+09     -27.5043
  2.35281e+09     -27.6082
  2.35312e+09     -27.7058
  2.35344e+09     -27.8251
  2.35375e+09     -27.9468
  2.35406e+09     -28.0625
  2.35438e+09     -28.1888
  2.35469e+09     -28.3251
    2.355e+09     -28.4615
  2.35531e+09     -28.6053
  2.35562e+09     -28.7601
  2.35594e+09     -28.9146
  2.35625e+09     -29.0744
  2.35656e+09     -29.2383
  2.35688e+09     -29.4091
  2.35719e+09     -29.5884
   2.3575e+09     -29.7688
  2.35781e+09     -29.9424
  2.35812e+09     -30.1389
  2.35844e+09     -30.3395
  2.35875e+09     -30.5379
  2.35906e+09     -30.7432
  2.35938e+09     -30.9508
  2.35969e+09     -31.1656
     2.36e+09     -31.3934
  2.36031e+09     -31.6017
  2.36062e+09     -31.8145
  2.36094e+09     -32.0355
  2.36125e+09     -32.2599
  2.36156e+09     -32.4876
  2.36188e+09     -32.7069
  2.36219e+09     -32.9298
   2.3625e+09     -33.1525
  2.36281e+09     -33.3851
  2.36312e+09     -33.6172
  2.36344e+09     -33.8308
  2.36375e+09     -34.0666
  2.36406e+09     -34.3113
  2.36438e+09     -34.5356
  2.36469e+09      -34.781
    2.365e+09     -35.0214
  2.36531e+09     -35.2828
  2.36562e+09     -35.5185
  2.36594e+09     -35.7796
  2.36625e+09     -36.0447
  2.36656e+09     -36.3215
  2.36688e+09     -36.6015
  2.36719e+09     -36.8624
   2.3675e+09     -37.1516
  2.36781e+09     -37.4639
  2.36812e+09     -37.7684
  2.36844e+09     -38.0927
  2.36875e+09     -38.4194
  2.36906e+09     -38.7328
  2.36938e+09     -39.0224
  2.36969e+09     -39.3698
     2.37e+09     -39.6769
  2.37031e+09     -40.0042
  2.37062e+09     -40.3007
  2.37094e+09     -40.5683
  2.37125e+09     -40.8335
  2.37156e+09     -41.0385
  2.37188e+09     -41.2741
  2.37219e+09     -41.4214
   2.3725e+09     -41.5092
  2.37281e+09       -41.57
  2.37312e+09     -41.5537
  2.37344e+09     -41.5387
  2.37375e+09     -41.4282
  2.37406e+09      -41.321
  2.37438e+09     -41.1122
  2.37469e+09     -40.9274
    2.375e+09     -40.7122
  2.37531e+09     -40.5132
  2.37562e+09      -40.281
  2.37594e+09     -40.0674
  2.37625e+09     -39.8777
  2.37656e+09     -39.6969
  2.37688e+09      -39.535
  2.37719e+09     -39.4038
   2.3775e+09     -39.2818
  2.37781e+09     -39.1789
  2.37812e+09     -39.0975
  2.37844e+09     -39.0217
  2.37875e+09     -38.9398
  2.37906e+09     -38.8705
  2.37938e+09     -38.8308
  2.37969e+09     -38.7578
     2.38e+09     -38.7273
  2.38031e+09      -38.711
  2.38062e+09     -38.6582
  2.38094e+09     -38.6402
  2.38125e+09     -38.6211
  2.38156e+09     -38.5885
  2.38188e+09     -38.5941
  2.38219e+09     -38.5846
   2.3825e+09     -38.5813
  2.38281e+09     -38.5904
  2.38312e+09     -38.6104
  2.38344e+09     -38.6509
  2.38375e+09     -38.6813
  2.38406e+09     -38.7188
  2.38438e+09     -38.7882
  2.38469e+09     -38.8202
    2.385e+09     -38.9003
  2.38531e+09     -38.9801
  2.38562e+09     -39.0589
  2.38594e+09     -39.1377
  2.38625e+09      -39.263
  2.38656e+09     -39.3626
  2.38688e+09     -39.4787
  2.38719e+09     -39.5976
   2.3875e+09     -39.7592
  2.38781e+09     -39.9094
  2.38812e+09      -40.073
  2.38844e+09     -40.2578
  2.38875e+09     -40.4519
  2.38906e+09     -40.6571
  2.38938e+09     -40.8794
  2.38969e+09     -41.1021
     2.39e+09     -41.3655
  2.39031e+09     -41.5994
  2.39062e+09     -41.9057
  2.39094e+09     -42.2132
  2.39125e+09     -42.5313
  2.39156e+09     -42.8286
  2.39188e+09       -43.21
  2.39219e+09     -43.5899
   2.3925e+09     -43.9466
  2.39281e+09     -44.3858
  2.39312e+09     -44.7815
  2.39344e+09     -45.2514
  2.39375e+09     -45.7096
  2.39406e+09     -46.1911
  2.39438e+09     -46.6472
  2.39469e+09     -47.0991
    2.395e+09     -47.5423
  2.39531e+09     -48.0375
  2.39562e+09     -48.4753
  2.39594e+09     -48.9149
  2.39625e+09     -49.2624
  2.39656e+09      -49.506
  2.39688e+09     -49.6989
  2.39719e+09     -49.8315
   2.3975e+09     -49.7278
  2.39781e+09      -49.681
  2.39812e+09     -49.4324
  2.39844e+09     -49.1746
  2.39875e+09      -48.767
  2.39906e+09     -48.4063
  2.39938e+09     -48.0109
  2.39969e+09      -47.516
      2.4e+09     -47.0719
  2.40031e+09     -46.6171
  2.40062e+09     -46.1861
  2.40094e+09     -45.6529
  2.40125e+09     -45.2019
  2.40156e+09     -44.7738
  2.40188e+09     -44.3776
  2.40219e+09     -43.9759
   2.4025e+09     -43.5806
  2.40281e+09     -43.1799
  2.40312e+09     -42.7963
  2.40344e+09     -42.4412
  2.40375e+09     -42.0833
  2.40406e+09     -41.7364
  2.40438e+09     -41.4417
  2.40469e+09     -41.1148
    2.405e+09     -40.8399
  2.40531e+09     -40.5655
  2.40562e+09     -40.2821
  2.40594e+09     -40.0197
  2.40625e+09      -39.763
  2.40656e+09     -39.5144
  2.40688e+09     -39.2817
  2.40719e+09     -39.0776
   2.4075e+09     -38.8612
  2.40781e+09     -38.6473
  2.40812e+09     -38.4415
  2.40844e+09     -38.2599
  2.40875e+09     -38.0534
  2.40906e+09     -37.8525
  2.40938e+09     -37.6734
  2.40969e+09     -37.4806
     2.41e+09     -37.3103
  2.41031e+09     -37.1285
  2.41062e+09     -36.9603
  2.41094e+09     -36.7809
  2.41125e+09     -36.6094
  2.41156e+09     -36.4297
  2.41188e+09     -36.2782
  2.41219e+09     -36.1085
   2.4125e+09     -35.9435
  2.41281e+09      -35.776
  2.41312e+09     -35.6237
  2.41344e+09     -35.4808
  2.41375e+09     -35.3144
  2.41406e+09     -35.1811
  2.41438e+09      -35.032
  2.41469e+09      -34.894
    2.415e+09     -34.7668
  2.41531e+09     -34.6263
  2.41562e+09     -34.5037
  2.41594e+09     -34.3858
  2.41625e+09     -34.2695
  2.41656e+09     -34.1548
  2.41688e+09     -34.0512
  2.41719e+09     -33.9382
   2.4175e+09     -33.8527
  2.41781e+09     -33.7567
  2.41812e+09     -33.6547
  2.41844e+09      -33.565
  2.41875e+09     -33.4786
  2.41906e+09      -33.395
  2.41938e+09     -33.3019
  2.41969e+09     -33.2334
     2.42e+09     -33.1492
  2.42031e+09     -33.0723
  2.42062e+09     -32.9866
  2.42094e+09      -32.909
  2.42125e+09     -32.8527
  2.42156e+09     -32.7624
  2.42188e+09     -32.6911
  2.42219e+09     -32.6123
   2.4225e+09     -32.5321
  2.42281e+09     -32.4612
  2.42312e+09     -32.3748
  2.42344e+09     -32.3122
  2.42375e+09     -32.2179
  2.42406e+09     -32.1425
  2.42438e+09     -32.0647
  2.42469e+09      -31.981
    2.425e+09     -31.9012
  2.42531e+09     -31.8239
  2.42562e+09     -31.7343
  2.42594e+09     -31.6663
  2.42625e+09     -31.5876
  2.42656e+09     -31.5157
  2.42688e+09     -31.4409
  2.42719e+09     -31.3631
   2.4275e+09      -31.297
  2.42781e+09     -31.2161
  2.42812e+09     -31.1434
  2.42844e+09     -31.0825
  2.42875e+09     -31.0126
  2.42906e+09     -30.9468
  2.42938e+09      -30.887
  2.42969e+09     -30.8333
     2.43e+09     -30.7696
  2.43031e+09     -30.7178
  2.43062e+09     -30.6584
  2.43094e+09      -30.614
  2.43125e+09     -30.5664
  2.43156e+09     -30.5198
  2.43188e+09     -30.4772
  2.43219e+09     -30.4274
   2.4325e+09     -30.3728
  2.43281e+09     -30.3381
  2.43312e+09     -30.2898
  2.43344e+09      -30.249
  2.43375e+09     -30.2111
  2.43406e+09     -30.1734
  2.43438e+09     -30.1385
  2.43469e+09     -30.1007
    2.435e+09      -30.053
  2.43531e+09     -30.0212
  2.43562e+09     -29.9846
  2.43594e+09     -29.9501
  2.43625e+09     -29.9122
  2.43656e+09     -29.8645
  2.43688e+09     -29.8301
  2.43719e+09      -29.783
   2.4375e+09     -29.7381
  2.43781e+09     -29.6989
  2.43812e+09     -29.6657
  2.43844e+09     -29.6292
  2.43875e+09     -29.5878
  2.43906e+09     -29.5511
  2.43938e+09     -29.5097
  2.43969e+09     -29.4792
     2.44e+09     -29.4378
  2.44031e+09     -29.4076
  2.44062e+09     -29.3727
  2.44094e+09     -29.3406
  2.44125e+09     -29.3091
  2.44156e+09     -29.2854
  2.44188e+09     -29.2549
  2.44219e+09     -29.2372
   2.4425e+09     -29.2144
  2.44281e+09     -29.1947
  2.44312e+09     -29.1873
  2.44344e+09     -29.1764
  2.44375e+09     -29.1633
  2.44406e+09     -29.1568
  2.44438e+09     -29.1563
  2.44469e+09     -29.1547
    2.445e+09      -29.148
  2.44531e+09     -29.1533
  2.44562e+09     -29.1598
  2.44594e+09     -29.1647
  2.44625e+09     -29.1652
  2.44656e+09     -29.1754
  2.44688e+09     -29.1869
  2.44719e+09     -29.1872
   2.4475e+09     -29.2003
  2.44781e+09     -29.2091
  2.44812e+09     -29.2105
  2.44844e+09     -29.2215
  2.44875e+09     -29.2227
  2.44906e+09     -29.2382
  2.44938e+09     -29.2336
  2.44969e+09     -29.2383
     2.45e+09     -29.2474
  2.45031e+09     -29.2522
  2.45062e+09     -29.2517
  2.45094e+09      -29.252
  2.45125e+09     -29.2583
  2.45156e+09      -29.263
  2.45188e+09     -29.2719
  2.45219e+09     -29.2762
   2.4525e+09     -29.2889
  2.45281e+09     -29.3025
  2.45312e+09     -29.3085
  2.45344e+09     -29.3271
  2.45375e+09     -29.3479
  2.45406e+09     -29.3622
  2.45438e+09     -29.3827
  2.45469e+09     -29.4107
    2.455e+09     -29.4378
  2.45531e+09     -29.4714
  2.45562e+09     -29.5075
  2.45594e+09     -29.5394
  2.45625e+09     -29.5711
  2.45656e+09     -29.6105
  2.45688e+09     -29.6547
  2.45719e+09     -29.6954
   2.4575e+09     -29.7386
  2.45781e+09     -29.7794
  2.45812e+09     -29.8266
  2.45844e+09     -29.8638
  2.45875e+09     -29.9077
  2.45906e+09     -29.9534
  2.45938e+09     -29.9919
  2.45969e+09     -30.0329
     2.46e+09     -30.0746
  2.46031e+09     -30.1109
  2.46062e+09     -30.1436
  2.46094e+09     -30.1758
  2.46125e+09     -30.2108
  2.46156e+09      -30.252
  2.46188e+09      -30.276
  2.46219e+09     -30.3042
   2.4625e+09     -30.3299
  2.46281e+09     -30.3688
  2.46312e+09     -30.4099
  2.46344e+09     -30.4282
  2.46375e+09     -30.4612
  2.46406e+09     -30.4968
  2.46438e+09     -30.5368
  2.46469e+09     -30.5679
    2.465e+09     -30.6016
  2.46531e+09     -30.6258
  2.46562e+09      -30.659
  2.46594e+09     -30.7031
  2.46625e+09     -30.7401
  2.46656e+09     -30.7853
  2.46688e+09     -30.8228
  2.46719e+09      -30.867
   2.4675e+09     -30.9174
  2.46781e+09     -30.9692
  2.46812e+09      -31.006
  2.46844e+09     -31.0752
  2.46875e+09     -31.1205
  2.46906e+09     -31.1714
  2.46938e+09     -31.2282
  2.46969e+09     -31.2817
     2.47e+09     -31.3361
  2.47031e+09     -31.4007
  2.47062e+09     -31.4606
  2.47094e+09     -31.5236
  2.47125e+09     -31.5826
  2.47156e+09     -31.6408
  2.47188e+09     -31.7055
  2.47219e+09     -31.7686
   2.4725e+09     -31.8215
  2.47281e+09     -31.8745
  2.47312e+09     -31.9285
  2.47344e+09     -31.9592
  2.47375e+09     -31.9978
  2.47406e+09     -32.0062
  2.47438e+09     -32.0229
  2.47469e+09     -32.0033
    2.475e+09     -31.9874
  2.47531e+09     -31.9445
  2.47562e+09     -31.8966
  2.47594e+09     -31.8453
  2.47625e+09     -31.7768
  2.47656e+09     -31.6927
  2.47688e+09     -31.6113
  2.47719e+09     -31.5275
   2.4775e+09     -31.4406
  2.47781e+09     -31.3426
  2.47812e+09     -31.2602
  2.47844e+09      -31.177
  2.47875e+09     -31.0984
  2.47906e+09     -31.0152
  2.47938e+09      -30.933
  2.47969e+09     -30.8732
     2.48e+09     -30.8163
  2.48031e+09     -30.7455
  2.48062e+09     -30.7092
  2.48094e+09     -30.6587
  2.48125e+09       -30.61
  2.48156e+09     -30.5813
  2.48188e+09     -30.5388
  2.48219e+09     -30.5086
   2.4825e+09      -30.472
  2.48281e+09      -30.442
  2.48312e+09     -30.4127
  2.48344e+09     -30.3917
  2.48375e+09      -30.357
  2.48406e+09     -30.3332
  2.48438e+09     -30.3073
  2.48469e+09     -30.2731
    2.485e+09     -30.2501
  2.48531e+09     -30.2127
  2.48562e+09     -30.1923
  2.48594e+09     -30.1681
  2.48625e+09     -30.1293
  2.48656e+09     -30.0984
  2.48688e+09     -30.0573
  2.48719e+09      -30.032
   2.4875e+09     -30.0047
  2.48781e+09     -29.9727
  2.48812e+09     -29.9437
  2.48844e+09      -29.925
  2.48875e+09     -29.8929
  2.48906e+09     -29.8668
  2.48938e+09     -29.8465
  2.48969e+09     -29.8401
     2.49e+09     -29.8236
  2.49031e+09     -29.8196
  2.49062e+09     -29.8159
  2.49094e+09     -29.8207
  2.49125e+09     -29.8247
  2.49156e+09     -29.8368
  2.49188e+09     -29.8502
  2.49219e+09     -29.8643
   2.4925e+09     -29.8733
  2.49281e+09     -29.8937
  2.49312e+09     -29.9098
  2.49344e+09     -29.9342
  2.49375e+09     -29.9612
  2.49406e+09     -29.9744
  2.49438e+09     -29.9909
  2.49469e+09     -30.0132
    2.495e+09     -30.0337
  2.49531e+09     -30.0557
  2.49562e+09     -30.0633
  2.49594e+09     -30.0844
  2.49625e+09     -30.0942
  2.49656e+09     -30.0993
  2.49688e+09     -30.1067
  2.49719e+09     -30.1256
   2.4975e+09     -30.1264
  2.49781e+09     -30.1519
  2.49812e+09     -30.1575
  2.49844e+09     -30.1824
  2.49875e+09     -30.2193
  2.49906e+09     -30.2548
  2.49938e+09     -30.2922
  2.49969e+09     -30.3384
      2.5e+09     -30.3853
      2.5e+09     -30.3985
  2.50031e+09     -30.4621
  2.50062e+09      -30.535
  2.50094e+09     -30.6034
  2.50125e+09     -30.6881
  2.50156e+09     -30.7803
  2.50188e+09     -30.8708
  2.50219e+09      -30.962
   2.5025e+09      -31.039
  2.50281e+09     -31.1266
  2.50312e+09     -31.2115
  2.50344e+09     -31.2841
  2.50375e+09     -31.3515
  2.50406e+09     -31.4251
  2.50438e+09     -31.4926
  2.50469e+09     -31.5519
    2.505e+09     -31.6365
  2.50531e+09     -31.7161
  2.50562e+09     -31.8165
  2.50594e+09     -31.9181
  2.50625e+09     -32.0385
  2.50656e+09     -32.1773
  2.50688e+09     -32.3353
  2.50719e+09     -32.5228
   2.5075e+09     -32.6879
  2.50781e+09     -32.8722
  2.50812e+09     -33.0483
  2.50844e+09     -33.2576
  2.50875e+09     -33.4644
  2.50906e+09      -33.705
  2.50938e+09       -33.96
  2.50969e+09     -34.2306
     2.51e+09     -34.5233
  2.51031e+09     -34.8368
  2.51062e+09     -35.1589
  2.51094e+09     -35.4821
  2.51125e+09     -35.8048
  2.51156e+09     -36.1456
  2.51188e+09     -36.4993
  2.51219e+09     -36.8493
   2.5125e+09     -37.1889
  2.51281e+09     -37.5441
  2.51312e+09     -37.8844
  2.51344e+09      -38.236
  2.51375e+09       -38.52
  2.51406e+09     -38.6721
  2.51438e+09     -38.7346
  2.51469e+09     -38.6589
    2.515e+09     -38.4488
  2.51531e+09     -38.1465
  2.51562e+09     -37.7765
  2.51594e+09     -37.3944
  2.51625e+09     -36.9978
  2.51656e+09     -36.5655
  2.51688e+09     -36.1853
  2.51719e+09     -35.7952
   2.5175e+09     -35.4454
  2.51781e+09     -35.1211
  2.51812e+09      -34.833
  2.51844e+09     -34.5923
  2.51875e+09     -34.3946
  2.51906e+09     -34.2153
  2.51938e+09     -34.0646
  2.51969e+09     -33.9598
     2.52e+09     -33.8472
  2.52031e+09     -33.7533
  2.52062e+09     -33.6783
  2.52094e+09     -33.6141
  2.52125e+09     -33.5728
  2.52156e+09     -33.5178
  2.52188e+09     -33.4611
  2.52219e+09     -33.4107
   2.5225e+09     -33.3571
  2.52281e+09     -33.3255
  2.52312e+09     -33.2733
  2.52344e+09     -33.2498
  2.52375e+09     -33.2032
  2.52406e+09     -33.1754
  2.52438e+09     -33.1334
  2.52469e+09     -33.0976
    2.525e+09     -33.0601
  2.52531e+09     -33.0247
  2.52562e+09     -32.9921
  2.52594e+09     -32.9628
  2.52625e+09     -32.9268
  2.52656e+09     -32.9072
  2.52688e+09     -32.8779
  2.52719e+09      -32.862
   2.5275e+09     -32.8441
  2.52781e+09     -32.8303
  2.52812e+09     -32.8243
  2.52844e+09      -32.826
  2.52875e+09     -32.8232
  2.52906e+09     -32.8235
  2.52938e+09     -32.8356
  2.52969e+09     -32.8461
     2.53e+09     -32.8627
  2.53031e+09     -32.8868
  2.53062e+09     -32.9017
  2.53094e+09     -32.9122
  2.53125e+09     -32.9482
  2.53156e+09     -32.9887
  2.53188e+09     -33.0108
  2.53219e+09     -33.0464
   2.5325e+09     -33.0844
  2.53281e+09     -33.1108
  2.53312e+09     -33.1605
  2.53344e+09     -33.1845
  2.53375e+09     -33.2223
