#
# AEG Box Test Suite by I. D. Flintoft, L. Dawson, J. F. Dawson and A. C. Marvin is 
# licensed under a Creative Commons Attribution 4.0 International License.
# Based on a work at https://bitbucket.org/uoyaeg/aegboxts.
#
# If you use or make derivatives of the test suite please attribute the original
# work to I. D. Flintoft, L. Dawson, J. F. Dawson and A. C. Marvin, Applied
# Electromagnetics Group, Department of Electronics, University of York, UK.
#
#     f (MHz)   A (dB m^2) 
  1.02656e+09     -37.8221
  1.02688e+09     -37.7152
  1.02719e+09     -37.5959
   1.0275e+09      -37.449
  1.02781e+09     -37.3034
  1.02812e+09     -37.1316
  1.02844e+09     -36.9183
  1.02875e+09     -36.6919
  1.02906e+09     -36.4594
  1.02938e+09     -36.1748
  1.02969e+09     -35.9151
     1.03e+09     -35.5855
  1.03031e+09     -35.2294
  1.03062e+09      -34.847
  1.03094e+09     -34.4483
  1.03125e+09     -34.0501
  1.03156e+09     -33.6679
  1.03188e+09     -33.4495
  1.03219e+09     -33.6241
   1.0325e+09     -34.4139
  1.03281e+09     -35.9693
  1.03312e+09       -38.12
  1.03344e+09     -40.3908
  1.03375e+09     -42.2646
  1.03406e+09     -43.4267
  1.03438e+09     -43.7323
  1.03469e+09      -43.627
    1.035e+09     -43.2904
  1.03531e+09     -42.9149
  1.03562e+09     -42.5873
  1.03594e+09     -42.2849
  1.03625e+09     -42.0132
  1.03656e+09     -41.8668
  1.03688e+09     -41.6813
  1.03719e+09      -41.547
   1.0375e+09     -41.4617
  1.03781e+09     -41.3835
  1.03812e+09     -41.3133
  1.03844e+09     -41.2763
  1.03875e+09     -41.2747
  1.03906e+09     -41.2495
  1.03938e+09     -41.2517
  1.03969e+09     -41.2615
     1.04e+09     -41.2774
  1.04031e+09     -41.2656
  1.04062e+09      -41.284
  1.04094e+09     -41.2986
  1.04125e+09     -41.3385
  1.04156e+09     -41.3632
  1.04188e+09     -41.3863
  1.04219e+09      -41.404
   1.0425e+09     -41.4023
  1.04281e+09     -41.4546
  1.04312e+09     -41.4656
  1.04344e+09     -41.5399
  1.04375e+09     -41.5349
  1.04406e+09     -41.5672
  1.04438e+09     -41.5975
  1.04469e+09     -41.6148
    1.045e+09     -41.6176
  1.04531e+09     -41.6674
  1.04562e+09     -41.7631
  1.04594e+09      -41.734
  1.04625e+09     -41.8285
  1.04656e+09     -41.8612
  1.04688e+09     -41.9253
  1.04719e+09     -41.9938
   1.0475e+09     -42.0156
  1.04781e+09     -42.0964
  1.04812e+09     -42.1669
  1.04844e+09      -42.233
  1.04875e+09     -42.3425
  1.04906e+09     -42.4106
  1.04938e+09     -42.5272
  1.04969e+09     -42.5986
     1.05e+09      -42.671
  1.05031e+09     -42.7563
  1.05062e+09     -42.9089
  1.05094e+09     -42.9715
  1.05125e+09     -43.0754
  1.05156e+09     -43.1272
  1.05188e+09     -43.2214
  1.05219e+09     -43.3358
   1.0525e+09      -43.425
  1.05281e+09     -43.5107
  1.05312e+09     -43.5906
  1.05344e+09     -43.6895
  1.05375e+09      -43.794
  1.05406e+09     -43.8416
  1.05438e+09     -43.9116
  1.05469e+09     -44.0036
    1.055e+09     -44.0926
  1.05531e+09     -44.1585
  1.05562e+09     -44.2487
  1.05594e+09     -44.3177
  1.05625e+09     -44.4143
  1.05656e+09     -44.4987
  1.05688e+09     -44.5677
  1.05719e+09     -44.6586
   1.0575e+09     -44.7621
  1.05781e+09     -44.8705
  1.05812e+09     -44.9937
  1.05844e+09     -45.0766
  1.05875e+09     -45.1643
  1.05906e+09      -45.284
  1.05938e+09      -45.393
  1.05969e+09      -45.483
     1.06e+09     -45.6108
  1.06031e+09     -45.7544
  1.06062e+09     -45.9077
  1.06094e+09     -45.9677
  1.06125e+09      -46.201
  1.06156e+09     -46.2826
  1.06188e+09     -46.4117
  1.06219e+09     -46.5692
   1.0625e+09     -46.6436
  1.06281e+09     -46.7712
  1.06312e+09     -46.8984
  1.06344e+09     -46.9665
  1.06375e+09     -47.0428
  1.06406e+09     -47.1301
  1.06438e+09     -47.1326
  1.06469e+09      -47.242
    1.065e+09      -47.192
  1.06531e+09     -47.2684
  1.06562e+09     -47.3096
  1.06594e+09     -47.3165
  1.06625e+09     -47.3805
  1.06656e+09     -47.4361
  1.06688e+09     -47.4476
  1.06719e+09     -47.5505
   1.0675e+09     -47.6263
  1.06781e+09     -47.8198
  1.06812e+09     -47.8912
  1.06844e+09     -47.9891
  1.06875e+09     -48.1478
  1.06906e+09     -48.2236
  1.06938e+09     -48.3907
  1.06969e+09     -48.5207
     1.07e+09     -48.6923
  1.07031e+09      -48.871
  1.07062e+09      -48.997
  1.07094e+09     -49.1666
  1.07125e+09     -49.2752
  1.07156e+09     -49.4428
  1.07188e+09     -49.6374
  1.07219e+09     -49.8431
   1.0725e+09     -50.0509
  1.07281e+09     -50.1885
  1.07312e+09     -50.4023
  1.07344e+09     -50.6021
  1.07375e+09     -50.8595
  1.07406e+09     -51.0504
  1.07438e+09     -51.2411
  1.07469e+09     -51.5814
    1.075e+09     -51.7303
  1.07531e+09      -52.018
  1.07562e+09     -52.2086
  1.07594e+09     -52.4723
  1.07625e+09     -52.7424
  1.07656e+09     -53.1127
  1.07688e+09     -53.2727
  1.07719e+09     -53.6865
   1.0775e+09     -54.0045
  1.07781e+09     -54.2408
  1.07812e+09     -54.6171
  1.07844e+09     -54.8486
  1.07875e+09      -55.257
  1.07906e+09     -55.6057
  1.07938e+09     -56.0322
  1.07969e+09     -56.5307
     1.08e+09     -56.8952
  1.08031e+09     -57.5164
  1.08062e+09     -57.9291
  1.08094e+09     -58.1732
  1.08125e+09     -58.8931
  1.08156e+09     -59.5056
  1.08188e+09     -59.9088
  1.08219e+09     -60.5641
   1.0825e+09     -60.9527
  1.08281e+09     -60.9272
  1.08312e+09     -61.5313
  1.08344e+09     -61.5804
  1.08375e+09     -61.4272
  1.08406e+09      -61.243
  1.08438e+09     -60.7332
  1.08469e+09     -60.1103
    1.085e+09     -59.3043
  1.08531e+09     -58.4845
  1.08562e+09     -57.7442
  1.08594e+09     -56.9876
  1.08625e+09     -56.2965
  1.08656e+09     -55.4443
  1.08688e+09     -54.8582
  1.08719e+09     -54.2114
   1.0875e+09     -53.4227
  1.08781e+09      -52.859
  1.08812e+09     -52.2161
  1.08844e+09     -51.6164
  1.08875e+09     -51.0153
  1.08906e+09     -50.5115
  1.08938e+09     -49.9343
  1.08969e+09     -49.4149
     1.09e+09     -48.8636
  1.09031e+09     -48.4888
  1.09062e+09     -48.0009
  1.09094e+09     -47.4965
  1.09125e+09     -47.1202
  1.09156e+09      -46.683
  1.09188e+09     -46.2683
  1.09219e+09        -45.9
   1.0925e+09     -45.4898
  1.09281e+09     -45.1218
  1.09312e+09     -44.8079
  1.09344e+09     -44.4038
  1.09375e+09     -44.1298
  1.09406e+09     -43.8143
  1.09438e+09     -43.5568
  1.09469e+09     -43.2485
    1.095e+09     -42.9908
  1.09531e+09     -42.7524
  1.09562e+09     -42.5513
  1.09594e+09     -42.3951
  1.09625e+09     -42.1642
  1.09656e+09     -41.9987
  1.09688e+09     -41.8369
  1.09719e+09     -41.7422
   1.0975e+09     -41.6115
  1.09781e+09     -41.5132
  1.09812e+09     -41.4146
  1.09844e+09     -41.3932
  1.09875e+09     -41.3487
  1.09906e+09     -41.3115
  1.09938e+09     -41.2974
  1.09969e+09     -41.3238
      1.1e+09     -41.3057
  1.10031e+09     -41.3341
  1.10062e+09     -41.3456
  1.10094e+09     -41.3857
  1.10125e+09     -41.4519
  1.10156e+09     -41.5158
  1.10188e+09     -41.5549
  1.10219e+09     -41.6219
   1.1025e+09     -41.7117
  1.10281e+09     -41.7502
  1.10312e+09     -41.8221
  1.10344e+09     -41.9152
  1.10375e+09     -41.9744
  1.10406e+09     -42.0485
  1.10438e+09     -42.1442
  1.10469e+09     -42.2058
    1.105e+09     -42.2831
  1.10531e+09     -42.3346
  1.10562e+09     -42.3703
  1.10594e+09     -42.4849
  1.10625e+09     -42.5204
  1.10656e+09     -42.5623
  1.10688e+09     -42.6277
  1.10719e+09     -42.6669
   1.1075e+09     -42.7601
  1.10781e+09      -42.795
  1.10812e+09     -42.8599
  1.10844e+09     -42.9126
  1.10875e+09     -42.9615
  1.10906e+09     -42.9948
  1.10938e+09     -43.0711
  1.10969e+09     -43.1139
     1.11e+09     -43.1985
  1.11031e+09     -43.2372
  1.11062e+09     -43.2676
  1.11094e+09     -43.3182
  1.11125e+09     -43.4141
  1.11156e+09     -43.4746
  1.11188e+09     -43.5274
  1.11219e+09       -43.58
   1.1125e+09      -43.597
  1.11281e+09     -43.6814
  1.11312e+09      -43.737
  1.11344e+09     -43.8073
  1.11375e+09     -43.8462
  1.11406e+09     -43.9281
  1.11438e+09     -43.9406
  1.11469e+09     -44.0044
    1.115e+09     -44.0059
  1.11531e+09     -44.0902
  1.11562e+09     -44.0881
  1.11594e+09     -44.1391
  1.11625e+09     -44.1905
  1.11656e+09     -44.1795
  1.11688e+09     -44.2172
  1.11719e+09      -44.223
   1.1175e+09     -44.2587
  1.11781e+09     -44.3019
  1.11812e+09     -44.4011
  1.11844e+09     -44.5085
  1.11875e+09     -44.7228
  1.11906e+09     -45.0691
  1.11938e+09     -45.7978
  1.11969e+09     -46.8151
     1.12e+09     -48.1259
  1.12031e+09     -48.8069
  1.12062e+09       -48.37
  1.12094e+09      -47.578
  1.12125e+09      -46.873
  1.12156e+09     -46.3346
  1.12188e+09     -45.9401
  1.12219e+09     -45.6777
   1.1225e+09      -45.481
  1.12281e+09     -45.3383
  1.12312e+09     -45.3402
  1.12344e+09     -45.4194
  1.12375e+09     -45.5923
  1.12406e+09     -45.7555
  1.12438e+09     -45.8995
  1.12469e+09     -45.9846
    1.125e+09     -46.0562
  1.12531e+09     -46.0633
  1.12562e+09      -46.115
  1.12594e+09     -46.0973
  1.12625e+09      -46.114
  1.12656e+09      -46.125
  1.12688e+09     -46.1866
  1.12719e+09     -46.2155
   1.1275e+09      -46.266
  1.12781e+09     -46.2922
  1.12812e+09     -46.2907
  1.12844e+09     -46.3626
  1.12875e+09     -46.3772
  1.12906e+09     -46.4144
  1.12938e+09      -46.383
  1.12969e+09     -46.3756
     1.13e+09     -46.4142
  1.13031e+09     -46.4654
  1.13062e+09     -46.4785
  1.13094e+09     -46.4813
  1.13125e+09     -46.5157
  1.13156e+09     -46.5822
  1.13188e+09     -46.5219
  1.13219e+09     -46.5495
   1.1325e+09      -46.594
  1.13281e+09     -46.6075
  1.13312e+09     -46.6439
  1.13344e+09     -46.7156
  1.13375e+09     -46.7314
  1.13406e+09      -46.768
  1.13438e+09     -46.7838
  1.13469e+09     -46.8509
    1.135e+09     -46.9056
  1.13531e+09     -46.9265
  1.13562e+09     -46.9795
  1.13594e+09     -46.9853
  1.13625e+09     -47.0831
  1.13656e+09     -47.1215
  1.13688e+09     -47.1975
  1.13719e+09     -47.2239
   1.1375e+09     -47.3059
  1.13781e+09     -47.3435
  1.13812e+09      -47.323
  1.13844e+09     -47.4367
  1.13875e+09     -47.3994
  1.13906e+09     -47.4277
  1.13938e+09     -47.4434
  1.13969e+09     -47.4354
     1.14e+09     -47.4425
  1.14031e+09     -47.3946
  1.14062e+09     -47.3618
  1.14094e+09     -47.2986
  1.14125e+09     -47.2421
  1.14156e+09     -47.2445
  1.14188e+09      -47.148
  1.14219e+09     -47.0862
   1.1425e+09     -46.9456
  1.14281e+09     -46.8889
  1.14312e+09     -46.7946
  1.14344e+09     -46.7425
  1.14375e+09     -46.6269
  1.14406e+09     -46.5988
  1.14438e+09      -46.504
  1.14469e+09     -46.4796
    1.145e+09     -46.4444
  1.14531e+09     -46.4896
  1.14562e+09      -46.548
  1.14594e+09       -46.65
  1.14625e+09     -46.8052
  1.14656e+09     -46.9408
  1.14688e+09     -47.1555
  1.14719e+09      -47.438
   1.1475e+09     -47.7698
  1.14781e+09     -48.1074
  1.14812e+09     -48.4898
  1.14844e+09      -48.965
  1.14875e+09     -49.4166
  1.14906e+09     -49.9368
  1.14938e+09     -50.4723
  1.14969e+09     -50.9382
     1.15e+09     -51.5538
  1.15031e+09     -52.0654
  1.15062e+09     -52.5632
  1.15094e+09      -52.883
  1.15125e+09     -53.1819
  1.15156e+09     -53.3759
  1.15188e+09     -53.4214
  1.15219e+09     -53.2718
   1.1525e+09     -53.2208
  1.15281e+09      -52.985
  1.15312e+09     -52.7769
  1.15344e+09     -52.4129
  1.15375e+09     -52.2701
  1.15406e+09      -52.073
  1.15438e+09     -51.8271
  1.15469e+09     -51.5686
    1.155e+09     -51.3864
  1.15531e+09     -51.1115
  1.15562e+09     -50.9503
  1.15594e+09     -50.7368
  1.15625e+09     -50.5187
  1.15656e+09     -50.3365
  1.15688e+09     -50.1014
  1.15719e+09     -50.0476
   1.1575e+09     -49.9077
  1.15781e+09     -49.7167
  1.15812e+09     -49.5053
  1.15844e+09     -49.4505
  1.15875e+09     -49.3241
  1.15906e+09     -49.1991
  1.15938e+09     -49.1327
  1.15969e+09     -49.0404
     1.16e+09      -48.893
  1.16031e+09     -48.8116
  1.16062e+09     -48.8329
  1.16094e+09      -48.718
  1.16125e+09      -48.647
  1.16156e+09     -48.5608
  1.16188e+09     -48.6187
  1.16219e+09     -48.5331
   1.1625e+09     -48.4615
  1.16281e+09     -48.4309
  1.16312e+09     -48.3594
  1.16344e+09     -48.2956
  1.16375e+09     -48.2538
  1.16406e+09     -48.1425
  1.16438e+09     -48.1179
  1.16469e+09     -48.0457
    1.165e+09     -47.9771
  1.16531e+09      -47.848
  1.16562e+09     -47.7043
  1.16594e+09     -47.6382
  1.16625e+09     -47.5691
  1.16656e+09     -47.4536
  1.16688e+09      -47.352
  1.16719e+09     -47.2198
   1.1675e+09      -47.147
  1.16781e+09     -47.0123
  1.16812e+09     -46.9473
  1.16844e+09     -46.8182
  1.16875e+09     -46.7395
  1.16906e+09     -46.6718
  1.16938e+09     -46.5839
  1.16969e+09     -46.4958
     1.17e+09     -46.4192
  1.17031e+09     -46.3518
  1.17062e+09     -46.3692
  1.17094e+09     -46.2632
  1.17125e+09     -46.2564
  1.17156e+09       -46.19
  1.17188e+09     -46.1953
  1.17219e+09     -46.1596
   1.1725e+09     -46.1597
  1.17281e+09     -46.1731
  1.17312e+09     -46.1849
  1.17344e+09     -46.2039
  1.17375e+09     -46.2172
  1.17406e+09     -46.1993
  1.17438e+09     -46.2753
  1.17469e+09     -46.2723
    1.175e+09     -46.2905
  1.17531e+09     -46.3376
  1.17562e+09     -46.3192
  1.17594e+09     -46.3891
  1.17625e+09     -46.3717
  1.17656e+09     -46.3842
  1.17688e+09     -46.3605
  1.17719e+09     -46.4449
   1.1775e+09     -46.4167
  1.17781e+09     -46.4226
  1.17812e+09     -46.3857
  1.17844e+09     -46.3821
  1.17875e+09     -46.3725
  1.17906e+09     -46.3852
  1.17938e+09     -46.3925
  1.17969e+09     -46.3814
     1.18e+09     -46.3728
  1.18031e+09      -46.363
  1.18062e+09     -46.3255
  1.18094e+09     -46.3457
  1.18125e+09     -46.3604
  1.18156e+09     -46.3238
  1.18188e+09     -46.3196
  1.18219e+09     -46.3442
   1.1825e+09     -46.3692
  1.18281e+09      -46.349
  1.18312e+09     -46.4015
  1.18344e+09     -46.4556
  1.18375e+09     -46.4678
  1.18406e+09     -46.4786
  1.18438e+09     -46.5754
  1.18469e+09     -46.6344
    1.185e+09     -46.7314
  1.18531e+09     -46.7266
  1.18562e+09      -46.831
  1.18594e+09     -46.8671
  1.18625e+09     -46.9107
  1.18656e+09     -46.9898
  1.18688e+09     -47.0404
  1.18719e+09     -47.1192
   1.1875e+09     -47.1241
  1.18781e+09     -47.2298
  1.18812e+09     -47.2496
  1.18844e+09     -47.3041
  1.18875e+09     -47.3251
  1.18906e+09     -47.3486
  1.18938e+09     -47.3605
  1.18969e+09     -47.4057
     1.19e+09     -47.3798
  1.19031e+09     -47.3345
  1.19062e+09     -47.3998
  1.19094e+09     -47.3884
  1.19125e+09     -47.3123
  1.19156e+09     -47.2615
  1.19188e+09     -47.3026
  1.19219e+09     -47.2923
   1.1925e+09     -47.2481
  1.19281e+09     -47.1725
  1.19312e+09     -47.1652
  1.19344e+09     -47.1178
  1.19375e+09     -47.1253
  1.19406e+09     -47.1146
  1.19438e+09     -47.0706
  1.19469e+09     -47.0953
    1.195e+09      -47.018
  1.19531e+09     -47.0093
  1.19562e+09     -47.0219
  1.19594e+09     -47.0001
  1.19625e+09     -47.0642
  1.19656e+09     -47.0218
  1.19688e+09     -46.9879
  1.19719e+09     -47.0265
   1.1975e+09     -47.0026
  1.19781e+09     -47.0276
  1.19812e+09     -47.0654
  1.19844e+09     -47.0325
  1.19875e+09     -47.0403
  1.19906e+09     -47.0107
  1.19938e+09     -47.0353
  1.19969e+09      -47.042
      1.2e+09     -47.0761
  1.20031e+09     -47.0463
  1.20062e+09     -47.0669
  1.20094e+09     -46.9811
  1.20125e+09     -46.9698
  1.20156e+09     -46.9434
  1.20188e+09     -46.9006
  1.20219e+09     -46.8275
   1.2025e+09     -46.8372
  1.20281e+09     -46.7448
  1.20312e+09     -46.6994
  1.20344e+09     -46.6264
  1.20375e+09     -46.5493
  1.20406e+09     -46.5167
  1.20438e+09     -46.4215
  1.20469e+09      -46.371
    1.205e+09     -46.2655
  1.20531e+09     -46.1776
  1.20562e+09       -46.12
  1.20594e+09     -46.0807
  1.20625e+09     -46.0235
  1.20656e+09     -45.9586
  1.20688e+09     -45.9001
  1.20719e+09     -45.8108
   1.2075e+09     -45.7963
  1.20781e+09     -45.7873
  1.20812e+09     -45.7138
  1.20844e+09     -45.6259
  1.20875e+09     -45.6094
  1.20906e+09     -45.5563
  1.20938e+09      -45.536
  1.20969e+09     -45.5526
     1.21e+09     -45.5355
  1.21031e+09     -45.4883
  1.21062e+09     -45.5108
  1.21094e+09     -45.4224
  1.21125e+09     -45.4389
  1.21156e+09     -45.4142
  1.21188e+09      -45.395
  1.21219e+09     -45.3664
   1.2125e+09     -45.3289
  1.21281e+09     -45.3536
  1.21312e+09     -45.2774
  1.21344e+09     -45.2381
  1.21375e+09     -45.1967
  1.21406e+09     -45.1589
  1.21438e+09     -45.1266
  1.21469e+09     -45.0698
    1.215e+09     -45.0798
  1.21531e+09     -44.9587
  1.21562e+09      -44.943
  1.21594e+09      -44.868
  1.21625e+09     -44.8401
  1.21656e+09      -44.755
  1.21688e+09     -44.7348
  1.21719e+09     -44.7037
   1.2175e+09     -44.6089
  1.21781e+09     -44.5845
  1.21812e+09     -44.5253
  1.21844e+09     -44.4524
  1.21875e+09     -44.4464
  1.21906e+09     -44.4341
  1.21938e+09     -44.4228
  1.21969e+09     -44.4185
     1.22e+09     -44.4026
  1.22031e+09     -44.4021
  1.22062e+09     -44.4211
  1.22094e+09     -44.4033
  1.22125e+09     -44.4812
  1.22156e+09     -44.4684
  1.22188e+09     -44.5055
  1.22219e+09     -44.5862
   1.2225e+09     -44.6757
  1.22281e+09     -44.7551
  1.22312e+09     -44.8178
  1.22344e+09     -44.9299
  1.22375e+09     -45.0067
  1.22406e+09     -45.1003
  1.22438e+09     -45.2134
  1.22469e+09     -45.3444
    1.225e+09     -45.4967
  1.22531e+09      -45.633
  1.22562e+09     -45.7257
  1.22594e+09     -45.8738
  1.22625e+09     -46.0064
  1.22656e+09     -46.1492
  1.22688e+09     -46.2839
  1.22719e+09     -46.3873
   1.2275e+09     -46.5598
  1.22781e+09     -46.6587
  1.22812e+09     -46.8075
  1.22844e+09     -46.9427
  1.22875e+09     -47.0561
  1.22906e+09     -47.2276
  1.22938e+09     -47.2926
  1.22969e+09     -47.4736
     1.23e+09     -47.5868
  1.23031e+09       -47.77
  1.23062e+09     -47.8815
  1.23094e+09     -47.9947
  1.23125e+09     -48.1944
  1.23156e+09     -48.3698
  1.23188e+09     -48.5127
  1.23219e+09     -48.7305
   1.2325e+09     -48.9925
  1.23281e+09     -49.0767
  1.23312e+09     -49.2401
  1.23344e+09     -49.4415
  1.23375e+09     -49.6324
  1.23406e+09     -49.8385
  1.23438e+09     -49.9711
  1.23469e+09     -50.2399
    1.235e+09     -50.4275
  1.23531e+09     -50.6777
  1.23562e+09     -50.8656
  1.23594e+09     -51.0989
  1.23625e+09     -51.2526
  1.23656e+09     -51.4135
  1.23688e+09     -51.6341
  1.23719e+09     -51.8403
   1.2375e+09     -51.9291
  1.23781e+09     -52.0334
  1.23812e+09     -52.2166
  1.23844e+09     -52.3222
  1.23875e+09     -52.4538
  1.23906e+09     -52.5693
  1.23938e+09     -52.5917
  1.23969e+09     -52.6031
     1.24e+09     -52.7081
  1.24031e+09     -52.7906
  1.24062e+09     -52.8988
  1.24094e+09     -52.8933
  1.24125e+09     -52.9242
  1.24156e+09     -53.0163
  1.24188e+09     -53.0883
  1.24219e+09     -53.0968
   1.2425e+09     -53.0742
  1.24281e+09     -53.1211
  1.24312e+09     -53.0066
  1.24344e+09     -53.0118
  1.24375e+09      -52.914
  1.24406e+09      -52.904
  1.24438e+09     -52.8952
  1.24469e+09     -52.7786
    1.245e+09      -52.683
  1.24531e+09     -52.7671
  1.24562e+09     -52.7291
  1.24594e+09     -52.6648
  1.24625e+09      -52.684
  1.24656e+09     -52.6409
  1.24688e+09     -52.6364
  1.24719e+09     -52.4729
   1.2475e+09     -52.4444
  1.24781e+09      -52.397
  1.24812e+09     -52.2975
  1.24844e+09     -52.2143
  1.24875e+09     -52.0478
  1.24906e+09     -51.9015
  1.24938e+09     -51.6861
  1.24969e+09     -51.4716
     1.25e+09     -51.2118
  1.25031e+09     -50.9299
  1.25062e+09     -50.6526
  1.25094e+09     -50.5325
  1.25125e+09     -50.8672
  1.25156e+09     -52.1412
  1.25188e+09     -54.8534
  1.25219e+09     -59.0136
   1.2525e+09     -63.9591
  1.25281e+09     -67.9139
  1.25312e+09      -66.242
  1.25344e+09     -63.8877
  1.25375e+09      -62.451
  1.25406e+09     -61.2692
  1.25438e+09     -60.6575
  1.25469e+09     -59.8233
    1.255e+09     -59.5029
  1.25531e+09     -59.2205
  1.25562e+09     -58.8321
  1.25594e+09      -58.677
  1.25625e+09     -58.7892
  1.25656e+09     -58.7014
  1.25688e+09     -58.6725
  1.25719e+09      -58.511
   1.2575e+09      -58.617
  1.25781e+09     -58.6625
  1.25812e+09     -58.6533
  1.25844e+09     -58.8212
  1.25875e+09     -58.9309
  1.25906e+09     -59.1052
  1.25938e+09     -59.3287
  1.25969e+09     -59.4907
     1.26e+09     -59.6913
  1.26031e+09     -60.0231
  1.26062e+09     -60.1122
  1.26094e+09     -60.4578
  1.26125e+09     -60.5702
  1.26156e+09     -60.6235
  1.26188e+09     -61.3486
  1.26219e+09     -61.2634
   1.2625e+09     -61.3893
  1.26281e+09     -61.5413
  1.26312e+09     -61.6437
  1.26344e+09     -61.4481
  1.26375e+09     -61.2731
  1.26406e+09     -61.3041
  1.26438e+09     -60.6745
  1.26469e+09     -60.4359
    1.265e+09     -59.7357
  1.26531e+09     -59.3058
  1.26562e+09     -58.4584
  1.26594e+09     -57.7905
  1.26625e+09     -56.9591
  1.26656e+09     -56.1998
  1.26688e+09     -55.3613
  1.26719e+09     -54.6028
   1.2675e+09     -53.7007
  1.26781e+09     -52.8946
  1.26812e+09     -51.9915
  1.26844e+09     -51.2608
  1.26875e+09     -50.5392
  1.26906e+09     -49.6964
  1.26938e+09     -48.9458
  1.26969e+09      -48.156
     1.27e+09     -47.4899
  1.27031e+09     -46.6954
  1.27062e+09      -45.934
  1.27094e+09     -45.2175
  1.27125e+09     -44.5186
  1.27156e+09     -43.8323
  1.27188e+09     -43.0843
  1.27219e+09     -42.3892
   1.2725e+09      -41.674
  1.27281e+09     -40.9858
  1.27312e+09     -40.3001
  1.27344e+09     -39.5995
  1.27375e+09     -38.8952
  1.27406e+09     -38.2365
  1.27438e+09     -37.5483
  1.27469e+09     -36.9119
    1.275e+09     -36.2676
  1.27531e+09      -35.671
  1.27562e+09     -35.0809
  1.27594e+09     -34.5456
  1.27625e+09     -34.0717
  1.27656e+09     -33.6662
  1.27688e+09     -33.3277
  1.27719e+09     -33.0612
   1.2775e+09     -32.8791
  1.27781e+09     -32.7913
  1.27812e+09     -32.7826
  1.27844e+09     -32.8465
  1.27875e+09     -32.9405
  1.27906e+09     -33.0419
  1.27938e+09     -33.1279
  1.27969e+09     -33.1947
     1.28e+09     -33.2417
  1.28031e+09     -33.3075
  1.28062e+09      -33.372
  1.28094e+09     -33.4456
  1.28125e+09     -33.5425
  1.28156e+09     -33.6282
  1.28188e+09     -33.7389
  1.28219e+09     -33.8498
   1.2825e+09     -33.9695
  1.28281e+09     -34.0787
  1.28312e+09     -34.2156
  1.28344e+09     -34.3414
  1.28375e+09     -34.4763
  1.28406e+09     -34.5925
  1.28438e+09     -34.7156
  1.28469e+09     -34.8317
    1.285e+09     -34.9396
  1.28531e+09     -35.0385
