#
# AEG Box Test Suite by I. D. Flintoft, L. Dawson, J. F. Dawson and A. C. Marvin is 
# licensed under a Creative Commons Attribution 4.0 International License.
# Based on a work at https://bitbucket.org/uoyaeg/aegboxts.
#
# If you use or make derivatives of the test suite please attribute the original
# work to I. D. Flintoft, L. Dawson, J. F. Dawson and A. C. Marvin, Applied
# Electromagnetics Group, Department of Electronics, University of York, UK.
#
#     f (MHz)   A (dB m^2) 
  1.05188e+09     -16.0198
  1.05219e+09     -16.0476
   1.0525e+09     -16.0832
  1.05281e+09     -16.1209
  1.05312e+09     -16.1629
  1.05344e+09     -16.2089
  1.05375e+09     -16.2623
  1.05406e+09     -16.3098
  1.05438e+09     -16.3867
  1.05469e+09     -16.4496
    1.055e+09     -16.5265
  1.05531e+09     -16.6077
  1.05562e+09     -16.7032
  1.05594e+09       -16.79
  1.05625e+09      -16.889
  1.05656e+09     -16.9857
  1.05688e+09     -17.0976
  1.05719e+09     -17.2142
   1.0575e+09     -17.3352
  1.05781e+09     -17.4623
  1.05812e+09     -17.6008
  1.05844e+09     -17.7551
  1.05875e+09     -17.9163
  1.05906e+09     -18.0912
  1.05938e+09     -18.2941
  1.05969e+09     -18.4848
     1.06e+09     -18.7116
  1.06031e+09     -18.9454
  1.06062e+09      -19.214
  1.06094e+09     -19.4957
  1.06125e+09     -19.7954
  1.06156e+09      -20.122
  1.06188e+09      -20.468
  1.06219e+09     -20.8345
   1.0625e+09     -21.2199
  1.06281e+09     -21.6268
  1.06312e+09     -22.0407
  1.06344e+09     -22.4636
  1.06375e+09     -22.8831
  1.06406e+09     -23.2912
  1.06438e+09     -23.6787
  1.06469e+09     -24.0342
    1.065e+09     -24.3352
  1.06531e+09      -24.574
  1.06562e+09     -24.7563
  1.06594e+09      -24.858
  1.06625e+09     -24.8922
  1.06656e+09     -24.8586
  1.06688e+09     -24.7626
  1.06719e+09     -24.6271
   1.0675e+09     -24.4614
  1.06781e+09     -24.2643
  1.06812e+09     -24.0513
  1.06844e+09     -23.8252
  1.06875e+09     -23.6024
  1.06906e+09     -23.3791
  1.06938e+09     -23.1571
  1.06969e+09     -22.9393
     1.07e+09     -22.7307
  1.07031e+09     -22.5328
  1.07062e+09     -22.3461
  1.07094e+09     -22.1646
  1.07125e+09     -21.9989
  1.07156e+09     -21.8407
  1.07188e+09     -21.6929
  1.07219e+09     -21.5574
   1.0725e+09     -21.4309
  1.07281e+09     -21.3193
  1.07312e+09     -21.2114
  1.07344e+09     -21.1228
  1.07375e+09     -21.0414
  1.07406e+09     -20.9696
  1.07438e+09     -20.9044
  1.07469e+09     -20.8596
    1.075e+09     -20.8193
  1.07531e+09     -20.7905
  1.07562e+09     -20.7709
  1.07594e+09     -20.7546
  1.07625e+09     -20.7507
  1.07656e+09     -20.7494
  1.07688e+09     -20.7606
  1.07719e+09     -20.7711
   1.0775e+09     -20.7889
  1.07781e+09     -20.8068
  1.07812e+09     -20.8283
  1.07844e+09     -20.8556
  1.07875e+09     -20.8847
  1.07906e+09     -20.9131
  1.07938e+09     -20.9459
  1.07969e+09     -20.9687
     1.08e+09     -21.0033
  1.08031e+09     -21.0339
  1.08062e+09     -21.0626
  1.08094e+09      -21.096
  1.08125e+09     -21.1287
  1.08156e+09     -21.1548
  1.08188e+09     -21.1843
  1.08219e+09     -21.2178
   1.0825e+09     -21.2478
  1.08281e+09     -21.2813
  1.08312e+09     -21.3161
  1.08344e+09     -21.3573
  1.08375e+09     -21.3948
  1.08406e+09     -21.4405
  1.08438e+09     -21.4892
  1.08469e+09     -21.5521
    1.085e+09     -21.6112
  1.08531e+09      -21.679
  1.08562e+09     -21.7498
  1.08594e+09     -21.8262
  1.08625e+09     -21.9087
  1.08656e+09     -21.9926
  1.08688e+09     -22.0916
  1.08719e+09     -22.1894
   1.0875e+09     -22.2959
  1.08781e+09     -22.4089
  1.08812e+09     -22.5304
  1.08844e+09     -22.6571
  1.08875e+09     -22.7896
  1.08906e+09     -22.9249
  1.08938e+09     -23.0757
  1.08969e+09     -23.2255
     1.09e+09      -23.383
  1.09031e+09     -23.5452
  1.09062e+09     -23.7165
  1.09094e+09      -23.891
  1.09125e+09     -24.0674
  1.09156e+09     -24.2576
  1.09188e+09     -24.4575
  1.09219e+09     -24.6534
   1.0925e+09     -24.8666
  1.09281e+09     -25.0894
  1.09312e+09     -25.3234
  1.09344e+09     -25.5633
  1.09375e+09     -25.8157
  1.09406e+09     -26.0783
  1.09438e+09     -26.3575
  1.09469e+09      -26.645
    1.095e+09     -26.9507
  1.09531e+09     -27.2667
  1.09562e+09     -27.5942
  1.09594e+09     -27.9399
  1.09625e+09     -28.2959
  1.09656e+09     -28.6571
  1.09688e+09     -29.0382
  1.09719e+09     -29.4358
   1.0975e+09     -29.8434
  1.09781e+09     -30.2609
  1.09812e+09     -30.6701
  1.09844e+09     -31.1022
  1.09875e+09      -31.527
  1.09906e+09     -31.9492
  1.09938e+09     -32.3532
  1.09969e+09     -32.7515
      1.1e+09     -33.1369
  1.10031e+09     -33.4866
  1.10062e+09     -33.8049
  1.10094e+09     -34.0801
  1.10125e+09     -34.3441
  1.10156e+09     -34.5228
  1.10188e+09     -34.6877
  1.10219e+09     -34.7763
   1.1025e+09     -34.8355
  1.10281e+09     -34.8511
  1.10312e+09     -34.8167
  1.10344e+09     -34.7437
  1.10375e+09     -34.6546
  1.10406e+09     -34.5414
  1.10438e+09     -34.3904
  1.10469e+09     -34.2221
    1.105e+09     -34.0401
  1.10531e+09     -33.8451
  1.10562e+09     -33.6522
  1.10594e+09     -33.4557
  1.10625e+09     -33.2403
  1.10656e+09     -33.0311
  1.10688e+09     -32.8256
  1.10719e+09     -32.6177
   1.1075e+09     -32.4011
  1.10781e+09     -32.1891
  1.10812e+09     -31.9881
  1.10844e+09     -31.7782
  1.10875e+09     -31.5884
  1.10906e+09     -31.3833
  1.10938e+09     -31.1926
  1.10969e+09     -31.0127
     1.11e+09     -30.8327
  1.11031e+09     -30.6568
  1.11062e+09     -30.4871
  1.11094e+09     -30.3294
  1.11125e+09     -30.1724
  1.11156e+09     -30.0274
  1.11188e+09     -29.8812
  1.11219e+09     -29.7484
   1.1125e+09     -29.6169
  1.11281e+09     -29.4926
  1.11312e+09     -29.3692
  1.11344e+09     -29.2481
  1.11375e+09     -29.1345
  1.11406e+09     -29.0252
  1.11438e+09     -28.9167
  1.11469e+09     -28.8053
    1.115e+09     -28.7012
  1.11531e+09     -28.5826
  1.11562e+09     -28.4816
  1.11594e+09     -28.3644
  1.11625e+09     -28.2489
  1.11656e+09     -28.1283
  1.11688e+09     -28.0045
  1.11719e+09     -27.8688
   1.1175e+09     -27.7359
  1.11781e+09     -27.5901
  1.11812e+09     -27.4294
  1.11844e+09     -27.2714
  1.11875e+09     -27.0972
  1.11906e+09     -26.9276
  1.11938e+09     -26.7973
  1.11969e+09     -26.7867
     1.12e+09     -27.0522
  1.12031e+09     -27.4922
  1.12062e+09     -27.7481
  1.12094e+09      -27.756
  1.12125e+09     -27.6474
  1.12156e+09     -27.4971
  1.12188e+09     -27.3462
  1.12219e+09     -27.2009
   1.1225e+09      -27.068
  1.12281e+09     -26.9312
  1.12312e+09     -26.7998
  1.12344e+09     -26.6748
  1.12375e+09     -26.5772
  1.12406e+09     -26.5163
  1.12438e+09     -26.4794
  1.12469e+09     -26.4552
    1.125e+09     -26.4446
  1.12531e+09     -26.4246
  1.12562e+09     -26.4064
  1.12594e+09     -26.3893
  1.12625e+09     -26.3723
  1.12656e+09     -26.3498
  1.12688e+09     -26.3345
  1.12719e+09     -26.3158
   1.1275e+09     -26.2984
  1.12781e+09     -26.2805
  1.12812e+09     -26.2555
  1.12844e+09     -26.2326
  1.12875e+09      -26.206
  1.12906e+09     -26.1706
  1.12938e+09     -26.1485
  1.12969e+09     -26.1147
     1.13e+09     -26.0861
  1.13031e+09     -26.0437
  1.13062e+09     -26.0074
  1.13094e+09     -25.9697
  1.13125e+09     -25.9364
  1.13156e+09     -25.9041
  1.13188e+09     -25.8722
  1.13219e+09     -25.8485
   1.1325e+09     -25.8189
  1.13281e+09     -25.7896
  1.13312e+09     -25.7653
  1.13344e+09     -25.7455
  1.13375e+09     -25.7299
  1.13406e+09     -25.7164
  1.13438e+09     -25.7048
  1.13469e+09     -25.7047
    1.135e+09     -25.7082
  1.13531e+09     -25.7233
  1.13562e+09     -25.7317
  1.13594e+09      -25.755
  1.13625e+09     -25.7859
  1.13656e+09     -25.8141
  1.13688e+09     -25.8562
  1.13719e+09     -25.8876
   1.1375e+09     -25.9382
  1.13781e+09     -25.9735
  1.13812e+09     -26.0184
  1.13844e+09     -26.0599
  1.13875e+09     -26.1059
  1.13906e+09     -26.1431
  1.13938e+09      -26.189
  1.13969e+09     -26.2226
     1.14e+09     -26.2568
  1.14031e+09     -26.2834
  1.14062e+09     -26.3089
  1.14094e+09     -26.3328
  1.14125e+09      -26.349
  1.14156e+09     -26.3645
  1.14188e+09     -26.3702
  1.14219e+09     -26.3785
   1.1425e+09     -26.3734
  1.14281e+09     -26.3729
  1.14312e+09     -26.3639
  1.14344e+09     -26.3541
  1.14375e+09     -26.3336
  1.14406e+09      -26.329
  1.14438e+09     -26.3146
  1.14469e+09     -26.2971
    1.145e+09      -26.293
  1.14531e+09     -26.2839
  1.14562e+09     -26.2829
  1.14594e+09     -26.2865
  1.14625e+09      -26.288
  1.14656e+09     -26.2973
  1.14688e+09     -26.3135
  1.14719e+09     -26.3299
   1.1475e+09      -26.351
  1.14781e+09     -26.3661
  1.14812e+09      -26.392
  1.14844e+09     -26.4225
  1.14875e+09      -26.437
  1.14906e+09     -26.4576
  1.14938e+09      -26.473
  1.14969e+09     -26.4931
     1.15e+09     -26.4969
  1.15031e+09     -26.5026
  1.15062e+09     -26.4985
  1.15094e+09     -26.4909
  1.15125e+09     -26.4717
  1.15156e+09      -26.445
  1.15188e+09     -26.4102
  1.15219e+09     -26.3674
   1.1525e+09     -26.3198
  1.15281e+09     -26.2642
  1.15312e+09     -26.1919
  1.15344e+09     -26.1144
  1.15375e+09     -26.0314
  1.15406e+09     -25.9424
  1.15438e+09     -25.8477
  1.15469e+09     -25.7476
    1.155e+09     -25.6517
  1.15531e+09       -25.55
  1.15562e+09     -25.4476
  1.15594e+09     -25.3462
  1.15625e+09     -25.2499
  1.15656e+09      -25.156
  1.15688e+09     -25.0715
  1.15719e+09      -24.989
   1.1575e+09     -24.9175
  1.15781e+09     -24.8529
  1.15812e+09     -24.7944
  1.15844e+09     -24.7358
  1.15875e+09     -24.6854
  1.15906e+09     -24.6445
  1.15938e+09     -24.6055
  1.15969e+09     -24.5683
     1.16e+09     -24.5389
  1.16031e+09     -24.5083
  1.16062e+09     -24.4853
  1.16094e+09     -24.4572
  1.16125e+09     -24.4314
  1.16156e+09     -24.4064
  1.16188e+09     -24.3754
  1.16219e+09     -24.3498
   1.1625e+09     -24.3214
  1.16281e+09     -24.2805
  1.16312e+09     -24.2393
  1.16344e+09     -24.1926
  1.16375e+09     -24.1441
  1.16406e+09     -24.0928
  1.16438e+09     -24.0417
  1.16469e+09     -23.9867
    1.165e+09     -23.9303
  1.16531e+09     -23.8696
  1.16562e+09     -23.8122
  1.16594e+09     -23.7642
  1.16625e+09      -23.714
  1.16656e+09     -23.6665
  1.16688e+09     -23.6195
  1.16719e+09     -23.5792
   1.1675e+09     -23.5418
  1.16781e+09     -23.5153
  1.16812e+09     -23.4941
  1.16844e+09     -23.4768
  1.16875e+09     -23.4724
  1.16906e+09     -23.4764
  1.16938e+09     -23.4831
  1.16969e+09     -23.5046
     1.17e+09     -23.5384
  1.17031e+09     -23.5786
  1.17062e+09     -23.6243
  1.17094e+09     -23.6789
  1.17125e+09     -23.7378
  1.17156e+09     -23.8053
  1.17188e+09     -23.8807
  1.17219e+09     -23.9409
   1.1725e+09     -24.0146
  1.17281e+09     -24.0837
  1.17312e+09     -24.1514
  1.17344e+09     -24.2273
  1.17375e+09      -24.302
  1.17406e+09     -24.3709
  1.17438e+09     -24.4363
  1.17469e+09     -24.5013
    1.175e+09     -24.5661
  1.17531e+09     -24.6254
  1.17562e+09     -24.6885
  1.17594e+09     -24.7416
  1.17625e+09     -24.8006
  1.17656e+09     -24.8521
  1.17688e+09     -24.8989
  1.17719e+09     -24.9483
   1.1775e+09     -24.9896
  1.17781e+09     -25.0378
  1.17812e+09     -25.0836
  1.17844e+09      -25.137
  1.17875e+09     -25.1874
  1.17906e+09     -25.2403
  1.17938e+09     -25.2977
  1.17969e+09     -25.3599
     1.18e+09     -25.4282
  1.18031e+09     -25.5058
  1.18062e+09     -25.5816
  1.18094e+09     -25.6673
  1.18125e+09      -25.759
  1.18156e+09     -25.8553
  1.18188e+09     -25.9512
  1.18219e+09     -26.0509
   1.1825e+09     -26.1565
  1.18281e+09     -26.2666
  1.18312e+09      -26.365
  1.18344e+09     -26.4773
  1.18375e+09     -26.5834
  1.18406e+09     -26.6823
  1.18438e+09     -26.7878
  1.18469e+09     -26.8716
    1.185e+09     -26.9573
  1.18531e+09     -27.0406
  1.18562e+09     -27.1186
  1.18594e+09     -27.1801
  1.18625e+09     -27.2427
  1.18656e+09     -27.2897
  1.18688e+09     -27.3419
  1.18719e+09     -27.3779
   1.1875e+09     -27.4063
  1.18781e+09     -27.4299
  1.18812e+09     -27.4463
  1.18844e+09     -27.4641
  1.18875e+09     -27.4705
  1.18906e+09     -27.4733
  1.18938e+09     -27.4863
  1.18969e+09      -27.489
     1.19e+09     -27.5013
  1.19031e+09     -27.5014
  1.19062e+09      -27.513
  1.19094e+09     -27.5301
  1.19125e+09     -27.5553
  1.19156e+09      -27.579
  1.19188e+09     -27.6174
  1.19219e+09     -27.6517
   1.1925e+09     -27.6941
  1.19281e+09     -27.7492
  1.19312e+09     -27.8062
  1.19344e+09     -27.8686
  1.19375e+09      -27.937
  1.19406e+09     -28.0106
  1.19438e+09     -28.0832
  1.19469e+09     -28.1599
    1.195e+09      -28.232
  1.19531e+09     -28.3127
  1.19562e+09     -28.3903
  1.19594e+09     -28.4549
  1.19625e+09     -28.5287
  1.19656e+09     -28.5945
  1.19688e+09     -28.6563
  1.19719e+09     -28.7087
   1.1975e+09      -28.759
  1.19781e+09     -28.8006
  1.19812e+09     -28.8314
  1.19844e+09      -28.874
  1.19875e+09      -28.895
  1.19906e+09      -28.915
  1.19938e+09     -28.9398
  1.19969e+09     -28.9553
      1.2e+09     -28.9677
  1.20031e+09     -28.9794
  1.20062e+09     -28.9892
  1.20094e+09     -29.0001
  1.20125e+09     -29.0095
  1.20156e+09     -29.0204
  1.20188e+09     -29.0384
  1.20219e+09     -29.0503
   1.2025e+09     -29.0626
  1.20281e+09     -29.0814
  1.20312e+09     -29.1035
  1.20344e+09     -29.1377
  1.20375e+09     -29.1782
  1.20406e+09     -29.2078
  1.20438e+09      -29.254
  1.20469e+09     -29.2996
    1.205e+09      -29.352
  1.20531e+09      -29.414
  1.20562e+09     -29.4548
  1.20594e+09     -29.5117
  1.20625e+09     -29.5702
  1.20656e+09     -29.6218
  1.20688e+09     -29.6719
  1.20719e+09     -29.7228
   1.2075e+09     -29.7751
  1.20781e+09     -29.8188
  1.20812e+09     -29.8581
  1.20844e+09      -29.902
  1.20875e+09     -29.9338
  1.20906e+09      -29.972
  1.20938e+09     -29.9964
  1.20969e+09     -30.0211
     1.21e+09     -30.0358
  1.21031e+09     -30.0431
  1.21062e+09     -30.0531
  1.21094e+09     -30.0409
  1.21125e+09      -30.054
  1.21156e+09     -30.0425
  1.21188e+09     -30.0153
  1.21219e+09     -30.0026
   1.2125e+09     -29.9882
  1.21281e+09      -29.978
  1.21312e+09     -29.9557
  1.21344e+09     -29.9365
  1.21375e+09     -29.9166
  1.21406e+09     -29.9034
  1.21438e+09     -29.8829
  1.21469e+09     -29.8735
    1.215e+09     -29.8533
  1.21531e+09      -29.844
  1.21562e+09     -29.8415
  1.21594e+09     -29.8421
  1.21625e+09     -29.8441
  1.21656e+09     -29.8479
  1.21688e+09     -29.8679
  1.21719e+09     -29.8944
   1.2175e+09     -29.9163
  1.21781e+09     -29.9312
  1.21812e+09     -29.9728
  1.21844e+09     -29.9945
  1.21875e+09      -30.037
  1.21906e+09      -30.069
  1.21938e+09     -30.1119
  1.21969e+09     -30.1418
     1.22e+09     -30.1786
  1.22031e+09     -30.2172
  1.22062e+09     -30.2558
  1.22094e+09     -30.2923
  1.22125e+09     -30.3241
  1.22156e+09     -30.3481
  1.22188e+09      -30.378
  1.22219e+09     -30.4052
   1.2225e+09     -30.4271
  1.22281e+09     -30.4489
  1.22312e+09       -30.46
  1.22344e+09     -30.4946
  1.22375e+09     -30.5026
  1.22406e+09     -30.5381
  1.22438e+09     -30.5404
  1.22469e+09     -30.5697
    1.225e+09     -30.5921
  1.22531e+09     -30.6062
  1.22562e+09     -30.6494
  1.22594e+09     -30.6687
  1.22625e+09     -30.7092
  1.22656e+09     -30.7508
  1.22688e+09     -30.7928
  1.22719e+09     -30.8505
   1.2275e+09     -30.9136
  1.22781e+09     -30.9783
  1.22812e+09     -31.0525
  1.22844e+09     -31.1446
  1.22875e+09     -31.2232
  1.22906e+09     -31.3094
  1.22938e+09     -31.4094
  1.22969e+09     -31.5057
     1.23e+09     -31.5985
  1.23031e+09     -31.7144
  1.23062e+09     -31.8104
  1.23094e+09     -31.9132
  1.23125e+09     -32.0157
  1.23156e+09     -32.1048
  1.23188e+09     -32.1958
  1.23219e+09     -32.2838
   1.2325e+09     -32.3794
  1.23281e+09     -32.4547
  1.23312e+09     -32.5207
  1.23344e+09      -32.577
  1.23375e+09     -32.6393
  1.23406e+09     -32.6984
  1.23438e+09     -32.7373
  1.23469e+09     -32.7854
    1.235e+09     -32.8176
  1.23531e+09     -32.8475
  1.23562e+09     -32.8672
  1.23594e+09      -32.897
  1.23625e+09      -32.907
  1.23656e+09     -32.9337
  1.23688e+09     -32.9553
  1.23719e+09     -32.9615
   1.2375e+09     -32.9921
  1.23781e+09     -33.0155
  1.23812e+09     -33.0429
  1.23844e+09     -33.0802
  1.23875e+09     -33.1139
  1.23906e+09     -33.1506
  1.23938e+09     -33.1791
  1.23969e+09     -33.2329
     1.24e+09     -33.2652
  1.24031e+09      -33.333
  1.24062e+09     -33.3864
  1.24094e+09     -33.4445
  1.24125e+09     -33.4994
  1.24156e+09     -33.5439
  1.24188e+09     -33.6056
  1.24219e+09     -33.6668
   1.2425e+09     -33.7107
  1.24281e+09     -33.7596
  1.24312e+09      -33.811
  1.24344e+09     -33.8564
  1.24375e+09     -33.8854
  1.24406e+09     -33.9113
  1.24438e+09     -33.9373
  1.24469e+09      -33.946
    1.245e+09     -33.9637
  1.24531e+09     -33.9619
  1.24562e+09     -33.9598
  1.24594e+09     -33.9426
  1.24625e+09     -33.9106
  1.24656e+09     -33.9001
  1.24688e+09     -33.8656
  1.24719e+09     -33.8276
   1.2475e+09     -33.7789
  1.24781e+09     -33.7269
  1.24812e+09     -33.6644
  1.24844e+09     -33.5787
  1.24875e+09     -33.4819
  1.24906e+09     -33.3649
  1.24938e+09     -33.2215
  1.24969e+09     -33.0285
     1.25e+09     -32.7775
  1.25031e+09     -32.4461
  1.25062e+09     -32.0103
  1.25094e+09      -31.449
  1.25125e+09     -30.7966
  1.25156e+09     -30.2897
  1.25188e+09     -30.3661
  1.25219e+09     -31.1915
   1.2525e+09     -32.3085
  1.25281e+09     -33.2971
  1.25312e+09     -34.0111
  1.25344e+09     -34.5024
  1.25375e+09     -34.8461
  1.25406e+09     -35.0775
  1.25438e+09     -35.2676
  1.25469e+09     -35.4124
    1.255e+09     -35.5123
  1.25531e+09     -35.6223
  1.25562e+09     -35.6865
  1.25594e+09      -35.752
  1.25625e+09     -35.8053
  1.25656e+09     -35.8515
  1.25688e+09     -35.8989
  1.25719e+09     -35.9153
   1.2575e+09     -35.9412
  1.25781e+09     -35.9498
  1.25812e+09     -35.9624
  1.25844e+09     -35.9654
  1.25875e+09     -35.9634
  1.25906e+09     -35.9508
  1.25938e+09     -35.9554
  1.25969e+09      -35.942
     1.26e+09     -35.9469
  1.26031e+09      -35.929
  1.26062e+09     -35.9408
  1.26094e+09     -35.9317
  1.26125e+09     -35.9287
  1.26156e+09      -35.937
  1.26188e+09     -35.9514
  1.26219e+09     -35.9557
   1.2625e+09     -35.9934
  1.26281e+09     -36.0102
  1.26312e+09     -36.0307
  1.26344e+09     -36.0638
  1.26375e+09     -36.1017
  1.26406e+09       -36.15
  1.26438e+09     -36.1803
  1.26469e+09     -36.2333
    1.265e+09     -36.2776
  1.26531e+09     -36.3136
  1.26562e+09     -36.3534
  1.26594e+09     -36.3841
  1.26625e+09     -36.3929
  1.26656e+09     -36.4377
  1.26688e+09     -36.4642
  1.26719e+09     -36.4876
   1.2675e+09     -36.5049
  1.26781e+09     -36.4977
  1.26812e+09      -36.495
  1.26844e+09     -36.4778
  1.26875e+09     -36.4697
  1.26906e+09      -36.434
  1.26938e+09     -36.4019
  1.26969e+09     -36.3593
     1.27e+09     -36.3305
  1.27031e+09     -36.2925
  1.27062e+09     -36.2331
  1.27094e+09     -36.1817
  1.27125e+09     -36.1278
  1.27156e+09     -36.0726
  1.27188e+09     -35.9967
  1.27219e+09     -35.9341
   1.2725e+09     -35.8419
  1.27281e+09     -35.7706
  1.27312e+09     -35.6666
  1.27344e+09     -35.5315
  1.27375e+09      -35.396
  1.27406e+09     -35.2267
  1.27438e+09     -35.0411
  1.27469e+09     -34.8124
    1.275e+09     -34.5598
  1.27531e+09     -34.2856
  1.27562e+09     -33.9678
  1.27594e+09     -33.6307
  1.27625e+09     -33.2622
  1.27656e+09     -32.8639
  1.27688e+09     -32.4576
  1.27719e+09     -32.0307
   1.2775e+09     -31.5962
  1.27781e+09     -31.1596
  1.27812e+09     -30.7181
  1.27844e+09     -30.2718
  1.27875e+09     -29.8518
  1.27906e+09      -29.428
  1.27938e+09     -29.0246
  1.27969e+09     -28.6297
     1.28e+09     -28.2617
  1.28031e+09     -27.9129
  1.28062e+09     -27.5743
  1.28094e+09     -27.2705
  1.28125e+09     -26.9923
  1.28156e+09     -26.7336
  1.28188e+09     -26.5082
  1.28219e+09     -26.3063
   1.2825e+09     -26.1277
  1.28281e+09     -25.9892
  1.28312e+09     -25.8662
  1.28344e+09     -25.7787
  1.28375e+09     -25.7299
  1.28406e+09     -25.6963
  1.28438e+09     -25.6963
  1.28469e+09     -25.7161
    1.285e+09     -25.7705
